company,date,environment,governance,riskscore,social,stock,symbol,rating
Johnson & Johnson,2017-06,1.3,11.4,33,20.1,120.83,JNJ,BBB
Johnson & Johnson,2017-07,1.3,11.4,33,20.1,120.51,JNJ,BBB
Johnson & Johnson,2017-08,1.3,11.4,33,20.1,119.12,JNJ,BBB
Johnson & Johnson,2017-09,1.3,11.4,33,20.1,127.73,JNJ,BBB
Johnson & Johnson,2017-10,1.3,11.4,33,20.1,127.66,JNJ,BBB
Johnson & Johnson,2017-12,1.3,11.4,33,20.1,128.80,JNJ,BBB
Johnson & Johnson,2018-01,1.3,11.4,33,20.1,127.39,JNJ,BBB
Johnson & Johnson,2018-02,1.3,11.4,33,20.1,119.73,JNJ,BBB
Johnson & Johnson,2018-03,1.3,11.4,33,20.1,117.35,JNJ,BBB
Johnson & Johnson,2018-03,1.3,11.4,33,20.1,118.89,JNJ,BBB
Johnson & Johnson,2018-04,1.3,11.4,33,20.1,110.98,JNJ,BBB
Johnson & Johnson,2018-05,1.3,11.4,33,20.1,113.41,JNJ,BBB
Johnson & Johnson,2018-06,1.3,11.4,33,20.1,123.86,JNJ,BBB
Johnson & Johnson,2018-07,1.3,11.4,33,20.1,125.88,JNJ,BBB
Johnson & Johnson,2018-08,1.3,11.4,33,20.1,130.00,JNJ,BBB
Johnson & Johnson,2018-09,1.3,11.4,33,20.1,131.71,JNJ,BBB
Johnson & Johnson,2018-10,1.3,11.4,33,20.1,138.21,JNJ,BBB
Johnson & Johnson,2018-12,1.3,11.4,33,20.1,122.19,JNJ,BBB
Johnson & Johnson,2019-01,1.3,11.4,33,20.1,126.01,JNJ,BBB
Johnson & Johnson,2019-02,1.3,11.4,33,20.1,129.38,JNJ,BBB
Johnson & Johnson,2019-03,1.3,11.4,33,20.1,134.58,JNJ,BBB
Johnson & Johnson,2019-03,1.3,11.4,33,20.1,133.24,JNJ,BBB
Johnson & Johnson,2019-04,1.3,11.4,33,20.1,125.00,JNJ,BBB
Johnson & Johnson,2019-05,1.3,11.4,33,20.1,133.66,JNJ,BBB
Johnson & Johnson,2019-06,1.3,11.4,33,20.1,124.96,JNJ,BBB
Johnson & Johnson,2019-07,1.3,11.4,33,20.1,123.18,JNJ,BBB
Johnson & Johnson,2019-08,1.3,11.4,33,20.1,125.09,JNJ,BBB
Johnson & Johnson,2019-09,1.3,11.4,33,20.1,127.66,JNJ,BBB
Johnson & Johnson,2019-10,1.3,11.4,33,20.1,132.93,JNJ,BBB
Johnson & Johnson,2019-12,1.3,11.4,33,20.1,142.01,JNJ,BBB
Johnson & Johnson,2020-01,1.3,11.4,33,20.1,144.93,JNJ,BBB
Johnson & Johnson,2020-02,1.3,11.4,33,20.1,130.92,JNJ,BBB
Johnson & Johnson,2020-03,1.3,11.4,33,20.1,147.00,JNJ,BBB
Johnson & Johnson,2020-03,1.3,11.4,33,20.1,128.47,JNJ,BBB
Johnson & Johnson,2020-04,1.3,11.4,33,20.1,145.74,JNJ,BBB
Johnson & Johnson,2020-05,1.3,11.4,33,20.1,138.74,JNJ,BBB
Johnson & Johnson,2020-06,1.3,11.4,33,20.1,143.80,JNJ,BBB
Johnson & Johnson,2020-07,1.3,11.4,33,20.1,151.34,JNJ,BBB
Johnson & Johnson,2020-08,1.3,11.4,33,20.1,147.85,JNJ,BBB
Johnson & Johnson,2020-09,1.3,11.4,33,20.1,136.16,JNJ,BBB
Johnson & Johnson,2020-10,1.3,11.4,33,20.1,143.68,JNJ,BBB
JPMorgan Chase & Co.,2016-12,1.2,8.9,22,11.9,76.02,JPM,BB
JPMorgan Chase & Co.,2017-01,1.2,8.9,22,11.9,75.26,JPM,BB
JPMorgan Chase & Co.,2017-02,1.2,8.9,22,11.9,81.03,JPM,BB
JPMorgan Chase & Co.,2017-03,1.2,8.9,22,11.9,77.79,JPM,BB
JPMorgan Chase & Co.,2017-03,1.2,8.9,22,11.9,78.54,JPM,BB
JPMorgan Chase & Co.,2017-04,1.2,8.9,22,11.9,74.30,JPM,BB
JPMorgan Chase & Co.,2017-05,1.2,8.9,22,11.9,82.67,JPM,BB
JPMorgan Chase & Co.,2017-06,1.2,8.9,22,11.9,83.03,JPM,BB
JPMorgan Chase & Co.,2017-07,1.2,8.9,22,11.9,82.66,JPM,BB
JPMorgan Chase & Co.,2017-08,1.2,8.9,22,11.9,86.86,JPM,BB
JPMorgan Chase & Co.,2017-09,1.2,8.9,22,11.9,91.50,JPM,BB
JPMorgan Chase & Co.,2017-10,1.2,8.9,22,11.9,95.61,JPM,BB
JPMorgan Chase & Co.,2017-12,1.2,8.9,22,11.9,97.83,JPM,BB
JPMorgan Chase & Co.,2018-01,1.2,8.9,22,11.9,105.81,JPM,BB
JPMorgan Chase & Co.,2018-02,1.2,8.9,22,11.9,106.21,JPM,BB
JPMorgan Chase & Co.,2018-03,1.2,8.9,22,11.9,100.03,JPM,BB
JPMorgan Chase & Co.,2018-03,1.2,8.9,22,11.9,101.12,JPM,BB
JPMorgan Chase & Co.,2018-04,1.2,8.9,22,11.9,98.90,JPM,BB
JPMorgan Chase & Co.,2018-05,1.2,8.9,22,11.9,96.30,JPM,BB
JPMorgan Chase & Co.,2018-06,1.2,8.9,22,11.9,106.24,JPM,BB
JPMorgan Chase & Co.,2018-07,1.2,8.9,22,11.9,106.47,JPM,BB
JPMorgan Chase & Co.,2018-08,1.2,8.9,22,11.9,104.85,JPM,BB
JPMorgan Chase & Co.,2018-09,1.2,8.9,22,11.9,101.31,JPM,BB
JPMorgan Chase & Co.,2018-10,1.2,8.9,22,11.9,104.05,JPM,BB
JPMorgan Chase & Co.,2018-12,1.2,8.9,22,11.9,91.35,JPM,BB
JPMorgan Chase & Co.,2019-01,1.2,8.9,22,11.9,96.85,JPM,BB
JPMorgan Chase & Co.,2019-02,1.2,8.9,22,11.9,98.45,JPM,BB
JPMorgan Chase & Co.,2019-03,1.2,8.9,22,11.9,109.47,JPM,BB
JPMorgan Chase & Co.,2019-03,1.2,8.9,22,11.9,95.49,JPM,BB
JPMorgan Chase & Co.,2019-04,1.2,8.9,22,11.9,100.72,JPM,BB
JPMorgan Chase & Co.,2019-05,1.2,8.9,22,11.9,106.27,JPM,BB
JPMorgan Chase & Co.,2019-06,1.2,8.9,22,11.9,110.26,JPM,BB
JPMorgan Chase & Co.,2019-07,1.2,8.9,22,11.9,105.17,JPM,BB
JPMorgan Chase & Co.,2019-08,1.2,8.9,22,11.9,112.66,JPM,BB
JPMorgan Chase & Co.,2019-09,1.2,8.9,22,11.9,119.58,JPM,BB
JPMorgan Chase & Co.,2019-10,1.2,8.9,22,11.9,127.14,JPM,BB
JPMorgan Chase & Co.,2019-12,1.2,8.9,22,11.9,134.52,JPM,BB
JPMorgan Chase & Co.,2020-01,1.2,8.9,22,11.9,127.72,JPM,BB
JPMorgan Chase & Co.,2020-02,1.2,8.9,22,11.9,112.76,JPM,BB
JPMorgan Chase & Co.,2020-03,1.2,8.9,22,11.9,93.00,JPM,BB
JPMorgan Chase & Co.,2020-03,1.2,8.9,22,11.9,87.43,JPM,BB
JPMorgan Chase & Co.,2020-04,1.2,8.9,22,11.9,95.48,JPM,BB
JPMorgan Chase & Co.,2020-05,1.2,8.9,22,11.9,92.30,JPM,BB
JPMorgan Chase & Co.,2020-06,1.2,8.9,22,11.9,94.83,JPM,BB
JPMorgan Chase & Co.,2020-07,1.2,8.9,22,11.9,99.27,JPM,BB
JPMorgan Chase & Co.,2020-08,1.2,8.9,22,11.9,95.38,JPM,BB
JPMorgan Chase & Co.,2020-09,1.2,8.9,22,11.9,97.14,JPM,BB
JPMorgan Chase & Co.,2020-10,1.2,8.9,22,11.9,117.88,JPM,BB
The Coca-Cola Company,2016-06,9.2,5.1,25,10.8,37.61,KO,A
The Coca-Cola Company,2016-07,9.2,5.1,25,10.8,37.44,KO,A
The Coca-Cola Company,2016-08,9.2,5.1,25,10.8,36.48,KO,A
The Coca-Cola Company,2016-09,9.2,5.1,25,10.8,36.85,KO,A
The Coca-Cola Company,2016-10,9.2,5.1,25,10.8,35.07,KO,A
The Coca-Cola Company,2016-12,9.2,5.1,25,10.8,36.81,KO,A
The Coca-Cola Company,2017-01,9.2,5.1,25,10.8,36.43,KO,A
The Coca-Cola Company,2017-02,9.2,5.1,25,10.8,36.77,KO,A
The Coca-Cola Company,2017-03,9.2,5.1,25,10.8,38.15,KO,A
The Coca-Cola Company,2017-03,9.2,5.1,25,10.8,37.19,KO,A
The Coca-Cola Company,2017-04,9.2,5.1,25,10.8,40.20,KO,A
The Coca-Cola Company,2017-05,9.2,5.1,25,10.8,39.65,KO,A
The Coca-Cola Company,2017-06,9.2,5.1,25,10.8,40.86,KO,A
The Coca-Cola Company,2017-07,9.2,5.1,25,10.8,40.60,KO,A
The Coca-Cola Company,2017-08,9.2,5.1,25,10.8,40.12,KO,A
The Coca-Cola Company,2017-09,9.2,5.1,25,10.8,41.31,KO,A
The Coca-Cola Company,2017-10,9.2,5.1,25,10.8,41.13,KO,A
The Coca-Cola Company,2017-12,9.2,5.1,25,10.8,41.56,KO,A
The Coca-Cola Company,2018-01,9.2,5.1,25,10.8,43.11,KO,A
The Coca-Cola Company,2018-02,9.2,5.1,25,10.8,39.15,KO,A
The Coca-Cola Company,2018-03,9.2,5.1,25,10.8,39.49,KO,A
The Coca-Cola Company,2018-03,9.2,5.1,25,10.8,39.34,KO,A
The Coca-Cola Company,2018-04,9.2,5.1,25,10.8,39.30,KO,A
The Coca-Cola Company,2018-05,9.2,5.1,25,10.8,40.08,KO,A
The Coca-Cola Company,2018-06,9.2,5.1,25,10.8,42.99,KO,A
The Coca-Cola Company,2018-07,9.2,5.1,25,10.8,41.09,KO,A
The Coca-Cola Company,2018-08,9.2,5.1,25,10.8,42.59,KO,A
The Coca-Cola Company,2018-09,9.2,5.1,25,10.8,44.52,KO,A
The Coca-Cola Company,2018-10,9.2,5.1,25,10.8,46.87,KO,A
The Coca-Cola Company,2018-12,9.2,5.1,25,10.8,44.38,KO,A
The Coca-Cola Company,2019-01,9.2,5.1,25,10.8,45.11,KO,A
The Coca-Cola Company,2019-02,9.2,5.1,25,10.8,42.49,KO,A
The Coca-Cola Company,2019-03,9.2,5.1,25,10.8,46.38,KO,A
The Coca-Cola Company,2019-03,9.2,5.1,25,10.8,43.92,KO,A
The Coca-Cola Company,2019-04,9.2,5.1,25,10.8,46.45,KO,A
The Coca-Cola Company,2019-05,9.2,5.1,25,10.8,48.14,KO,A
The Coca-Cola Company,2019-06,9.2,5.1,25,10.8,50.14,KO,A
The Coca-Cola Company,2019-07,9.2,5.1,25,10.8,52.44,KO,A
The Coca-Cola Company,2019-08,9.2,5.1,25,10.8,51.87,KO,A
The Coca-Cola Company,2019-09,9.2,5.1,25,10.8,52.24,KO,A
The Coca-Cola Company,2019-10,9.2,5.1,25,10.8,51.25,KO,A
The Coca-Cola Company,2019-12,9.2,5.1,25,10.8,53.52,KO,AA
The Coca-Cola Company,2020-01,9.2,5.1,25,10.8,56.47,KO,AA
The Coca-Cola Company,2020-02,9.2,5.1,25,10.8,51.72,KO,AA
The Coca-Cola Company,2020-03,9.2,5.1,25,10.8,44.76,KO,AA
The Coca-Cola Company,2020-03,9.2,5.1,25,10.8,42.79,KO,AA
The Coca-Cola Company,2020-04,9.2,5.1,25,10.8,45.53,KO,AA
The Coca-Cola Company,2020-05,9.2,5.1,25,10.8,43.58,KO,AA
The Coca-Cola Company,2020-06,9.2,5.1,25,10.8,46.50,KO,AA
The Coca-Cola Company,2020-07,9.2,5.1,25,10.8,48.75,KO,AA
The Coca-Cola Company,2020-08,9.2,5.1,25,10.8,48.59,KO,AA
The Coca-Cola Company,2020-09,9.2,5.1,25,10.8,47.69,KO,AA
The Coca-Cola Company,2020-10,9.2,5.1,25,10.8,51.20,KO,AA
McDonald's Corporation,2016-09,3.7,5.7,24,14.6,101.18,MCD,BB
McDonald's Corporation,2016-10,3.7,5.7,24,14.6,107.20,MCD,BB
McDonald's Corporation,2016-12,3.7,5.7,24,14.6,110.25,MCD,BB
McDonald's Corporation,2017-01,3.7,5.7,24,14.6,111.02,MCD,BB
McDonald's Corporation,2017-02,3.7,5.7,24,14.6,115.62,MCD,BB
McDonald's Corporation,2017-03,3.7,5.7,24,14.6,127.68,MCD,BB
McDonald's Corporation,2017-03,3.7,5.7,24,14.6,118.26,MCD,BB
McDonald's Corporation,2017-04,3.7,5.7,24,14.6,137.68,MCD,BB
McDonald's Corporation,2017-05,3.7,5.7,24,14.6,139.75,MCD,BB
McDonald's Corporation,2017-06,3.7,5.7,24,14.6,142.45,MCD,BB
McDonald's Corporation,2017-07,3.7,5.7,24,14.6,146.88,MCD,BB
McDonald's Corporation,2017-08,3.7,5.7,24,14.6,144.71,MCD,BB
McDonald's Corporation,2017-09,3.7,5.7,24,14.6,154.16,MCD,BB
McDonald's Corporation,2017-10,3.7,5.7,24,14.6,158.84,MCD,BB
McDonald's Corporation,2017-12,3.7,5.7,24,14.6,159.92,MCD,BB
McDonald's Corporation,2018-01,3.7,5.7,24,14.6,159.01,MCD,BB
McDonald's Corporation,2018-02,3.7,5.7,24,14.6,146.56,MCD,BB
McDonald's Corporation,2018-03,3.7,5.7,24,14.6,156.56,MCD,BB
McDonald's Corporation,2018-03,3.7,5.7,24,14.6,146.22,MCD,BB
McDonald's Corporation,2018-04,3.7,5.7,24,14.6,149.61,MCD,BB
McDonald's Corporation,2018-05,3.7,5.7,24,14.6,146.51,MCD,BB
McDonald's Corporation,2018-06,3.7,5.7,24,14.6,148.24,MCD,BB
McDonald's Corporation,2018-07,3.7,5.7,24,14.6,152.65,MCD,BB
McDonald's Corporation,2018-08,3.7,5.7,24,14.6,158.39,MCD,BB
McDonald's Corporation,2018-09,3.7,5.7,24,14.6,167.49,MCD,BB
McDonald's Corporation,2018-10,3.7,5.7,24,14.6,178.49,MCD,BB
McDonald's Corporation,2018-12,3.7,5.7,24,14.6,169.16,MCD,BB
McDonald's Corporation,2019-01,3.7,5.7,24,14.6,170.32,MCD,BB
McDonald's Corporation,2019-02,3.7,5.7,24,14.6,175.14,MCD,BB
McDonald's Corporation,2019-03,3.7,5.7,24,14.6,189.42,MCD,BB
McDonald's Corporation,2019-03,3.7,5.7,24,14.6,182.06,MCD,BB
McDonald's Corporation,2019-04,3.7,5.7,24,14.6,190.09,MCD,BB
McDonald's Corporation,2019-05,3.7,5.7,24,14.6,200.26,MCD,BB
McDonald's Corporation,2019-06,3.7,5.7,24,14.6,203.21,MCD,BB
McDonald's Corporation,2019-07,3.7,5.7,24,14.6,210.20,MCD,BB
McDonald's Corporation,2019-08,3.7,5.7,24,14.6,208.15,MCD,BB
McDonald's Corporation,2019-09,3.7,5.7,24,14.6,190.69,MCD,BB
McDonald's Corporation,2019-10,3.7,5.7,24,14.6,188.54,MCD,BB
McDonald's Corporation,2019-12,3.7,5.7,24,14.6,192.80,MCD,BB
McDonald's Corporation,2020-01,3.7,5.7,24,14.6,208.76,MCD,BB
McDonald's Corporation,2020-02,3.7,5.7,24,14.6,189.44,MCD,BB
McDonald's Corporation,2020-03,3.7,5.7,24,14.6,184.14,MCD,BB
McDonald's Corporation,2020-03,3.7,5.7,24,14.6,162.33,MCD,BB
McDonald's Corporation,2020-04,3.7,5.7,24,14.6,182.92,MCD,BB
McDonald's Corporation,2020-05,3.7,5.7,24,14.6,182.31,MCD,BB
McDonald's Corporation,2020-06,3.7,5.7,24,14.6,192.01,MCD,BB
McDonald's Corporation,2020-07,3.7,5.7,24,14.6,211.02,MCD,BB
McDonald's Corporation,2020-08,3.7,5.7,24,14.6,218.19,MCD,BB
McDonald's Corporation,2020-09,3.7,5.7,24,14.6,211.74,MCD,BB
McDonald's Corporation,2020-10,3.7,5.7,24,14.6,216.16,MCD,BB
3M Company,2016-09,12.8,8.1,35,14.0,145.81,MMM,AAA
3M Company,2016-10,12.8,8.1,35,14.0,151.49,MMM,AAA
3M Company,2016-12,12.8,8.1,35,14.0,158.45,MMM,AAA
3M Company,2017-01,12.8,8.1,35,14.0,155.19,MMM,AAA
3M Company,2017-02,12.8,8.1,35,14.0,165.43,MMM,AAA
3M Company,2017-03,12.8,8.1,35,14.0,174.98,MMM,AAA
3M Company,2017-03,12.8,8.1,35,14.0,170.95,MMM,AAA
3M Company,2017-04,12.8,8.1,35,14.0,182.70,MMM,AAA
3M Company,2017-05,12.8,8.1,35,14.0,187.13,MMM,AAA
3M Company,2017-06,12.8,8.1,35,14.0,180.82,MMM,AAA
3M Company,2017-07,12.8,8.1,35,14.0,183.65,MMM,AAA
3M Company,2017-08,12.8,8.1,35,14.0,189.75,MMM,AAA
3M Company,2017-09,12.8,8.1,35,14.0,208.09,MMM,AAA
3M Company,2017-10,12.8,8.1,35,14.0,219.80,MMM,AAA
3M Company,2017-12,12.8,8.1,35,14.0,213.85,MMM,AAA
3M Company,2018-01,12.8,8.1,35,14.0,227.60,MMM,AAA
