company,date,environment,governance,riskscore,social,stock,symbol
Visa Inc.,"Jul 31, 2016",0.1,7.4,17,9.8,78.62,V
Visa Inc.,"Jun 30, 2016",0.1,7.4,17,9.8,75.85,V
Visa Inc.,"May 31, 2016",0.1,7.4,17,9.8,72.08,V
Visa Inc.,"Apr 30, 2016",0.1,7.4,17,9.8,76.58,V
Visa Inc.,"Mar 31, 2016",0.1,7.4,17,9.8,74.93,V
Visa Inc.,"Mar 01, 2016",0.1,7.4,17,9.8,74.2,V
Visa Inc.,"Feb 01, 2016",0.1,7.4,17,9.8,69.95,V
Visa Inc.,"Jan 01, 2016",0.1,7.4,17,9.8,71.97,V
Visa Inc.,"Dec 01, 2015",0.1,7.4,17,9.8,74.93,V
Chevron Corporation,"Oct 31, 2020",18.3,10,40,12,71.15,CVX
Chevron Corporation,"Sep 30, 2020",18.3,10,40,12,69.5,CVX
Chevron Corporation,"Aug 31, 2020",18.3,10,40,12,72,CVX
Chevron Corporation,"Jul 31, 2020",18.3,10,40,12,82.74,CVX
Chevron Corporation,"Jun 30, 2020",18.3,10,40,12,82.75,CVX
Chevron Corporation,"May 31, 2020",18.3,10,40,12,87.96,CVX
Chevron Corporation,"Apr 30, 2020",18.3,10,40,12,89.09,CVX
Chevron Corporation,"Mar 31, 2020",18.3,10,40,12,89.38,CVX
Chevron Corporation,"Mar 01, 2020",18.3,10,40,12,70.4,CVX
Chevron Corporation,"Feb 01, 2020",18.3,10,40,12,89.63,CVX
Chevron Corporation,"Jan 01, 2020",18.3,10,40,12,102.89,CVX
Chevron Corporation,"Dec 01, 2019",18.3,10,40,12,115.73,CVX
Chevron Corporation,"Oct 31, 2019",18.3,10,40,12,111.38,CVX
Chevron Corporation,"Sep 30, 2019",18.3,10,40,12,111.81,CVX
Chevron Corporation,"Aug 31, 2019",18.3,10,40,12,112.78,CVX
Chevron Corporation,"Jul 31, 2019",18.3,10,40,12,110.8,CVX
Chevron Corporation,"Jun 30, 2019",18.3,10,40,12,115.88,CVX
Chevron Corporation,"May 31, 2019",18.3,10,40,12,117.13,CVX
Chevron Corporation,"Apr 30, 2019",18.3,10,40,12,106.12,CVX
Chevron Corporation,"Mar 31, 2019",18.3,10,40,12,111.91,CVX
Chevron Corporation,"Mar 01, 2019",18.3,10,40,12,114.81,CVX
Chevron Corporation,"Feb 01, 2019",18.3,10,40,12,110.35,CVX
Chevron Corporation,"Jan 01, 2019",18.3,10,40,12,105.8,CVX
Chevron Corporation,"Dec 01, 2018",18.3,10,40,12,100.39,CVX
Chevron Corporation,"Oct 31, 2018",18.3,10,40,12,108.7,CVX
Chevron Corporation,"Sep 30, 2018",18.3,10,40,12,102.03,CVX
Chevron Corporation,"Aug 31, 2018",18.3,10,40,12,111.75,CVX
Chevron Corporation,"Jul 31, 2018",18.3,10,40,12,107.23,CVX
Chevron Corporation,"Jun 30, 2018",18.3,10,40,12,114.3,CVX
Chevron Corporation,"May 31, 2018",18.3,10,40,12,114.44,CVX
Chevron Corporation,"Apr 30, 2018",18.3,10,40,12,111.54,CVX
Chevron Corporation,"Mar 31, 2018",18.3,10,40,12,112.27,CVX
Chevron Corporation,"Mar 01, 2018",18.3,10,40,12,102.34,CVX
Chevron Corporation,"Feb 01, 2018",18.3,10,40,12,99.44,CVX
Chevron Corporation,"Jan 01, 2018",18.3,10,40,12,111.38,CVX
Chevron Corporation,"Dec 01, 2017",18.3,10,40,12,111.23,CVX
Chevron Corporation,"Oct 31, 2017",18.3,10,40,12,104.75,CVX
Chevron Corporation,"Sep 30, 2017",18.3,10,40,12,102.02,CVX
Chevron Corporation,"Aug 31, 2017",18.3,10,40,12,103.43,CVX
Chevron Corporation,"Jul 31, 2017",18.3,10,40,12,93.79,CVX
Chevron Corporation,"Jun 30, 2017",18.3,10,40,12,95.16,CVX
Chevron Corporation,"May 31, 2017",18.3,10,40,12,90.93,CVX
Chevron Corporation,"Apr 30, 2017",18.3,10,40,12,89.28,CVX
Chevron Corporation,"Mar 31, 2017",18.3,10,40,12,92.06,CVX
Chevron Corporation,"Mar 01, 2017",18.3,10,40,12,92.63,CVX
Chevron Corporation,"Feb 01, 2017",18.3,10,40,12,96.14,CVX
Chevron Corporation,"Jan 01, 2017",18.3,10,40,12,95.16,CVX
Chevron Corporation,"Dec 01, 2016",18.3,10,40,12,100.58,CVX
Chevron Corporation,"Oct 31, 2016",18.3,10,40,12,94.39,CVX
Chevron Corporation,"Sep 30, 2016",18.3,10,40,12,88.63,CVX
Chevron Corporation,"Aug 31, 2016",18.3,10,40,12,87.08,CVX
Chevron Corporation,"Jul 31, 2016",18.3,10,40,12,84.21,CVX
Chevron Corporation,"Jun 30, 2016",18.3,10,40,12,85.8,CVX
Chevron Corporation,"May 31, 2016",18.3,10,40,12,87.77,CVX
Chevron Corporation,"Apr 30, 2016",18.3,10,40,12,83.68,CVX
Chevron Corporation,"Mar 31, 2016",18.3,10,40,12,84.66,CVX
Chevron Corporation,"Mar 01, 2016",18.3,10,40,12,79.04,CVX
Chevron Corporation,"Feb 01, 2016",18.3,10,40,12,68.27,CVX
Chevron Corporation,"Jan 01, 2016",18.3,10,40,12,70.75,CVX
Chevron Corporation,"Dec 01, 2015",18.3,10,40,12,73.6,CVX
The Walt Disney Company,"Oct 31, 2020",0,8.1,16,8.1,127.46,DIS
The Walt Disney Company,"Sep 30, 2020",0,8.1,16,8.1,121.25,DIS
The Walt Disney Company,"Aug 31, 2020",0,8.1,16,8.1,124.08,DIS
The Walt Disney Company,"Jul 31, 2020",0,8.1,16,8.1,131.87,DIS
The Walt Disney Company,"Jun 30, 2020",0,8.1,16,8.1,116.94,DIS
The Walt Disney Company,"May 31, 2020",0,8.1,16,8.1,111.51,DIS
The Walt Disney Company,"Apr 30, 2020",0,8.1,16,8.1,117.3,DIS
The Walt Disney Company,"Mar 31, 2020",0,8.1,16,8.1,108.15,DIS
The Walt Disney Company,"Mar 01, 2020",0,8.1,16,8.1,96.6,DIS
The Walt Disney Company,"Feb 01, 2020",0,8.1,16,8.1,117.65,DIS
The Walt Disney Company,"Jan 01, 2020",0,8.1,16,8.1,138.31,DIS
The Walt Disney Company,"Dec 01, 2019",0,8.1,16,8.1,143.77,DIS
The Walt Disney Company,"Oct 31, 2019",0,8.1,16,8.1,150.68,DIS
The Walt Disney Company,"Sep 30, 2019",0,8.1,16,8.1,129.15,DIS
The Walt Disney Company,"Aug 31, 2019",0,8.1,16,8.1,129.54,DIS
The Walt Disney Company,"Jul 31, 2019",0,8.1,16,8.1,136.44,DIS
The Walt Disney Company,"Jun 30, 2019",0,8.1,16,8.1,141.28,DIS
The Walt Disney Company,"May 31, 2019",0,8.1,16,8.1,137.95,DIS
The Walt Disney Company,"Apr 30, 2019",0,8.1,16,8.1,130.45,DIS
The Walt Disney Company,"Mar 31, 2019",0,8.1,16,8.1,135.32,DIS
The Walt Disney Company,"Mar 01, 2019",0,8.1,16,8.1,109.69,DIS
The Walt Disney Company,"Feb 01, 2019",0,8.1,16,8.1,111.48,DIS
The Walt Disney Company,"Jan 01, 2019",0,8.1,16,8.1,110.17,DIS
The Walt Disney Company,"Dec 01, 2018",0,8.1,16,8.1,107.49,DIS
The Walt Disney Company,"Oct 31, 2018",0,8.1,16,8.1,113.22,DIS
The Walt Disney Company,"Sep 30, 2018",0,8.1,16,8.1,112.57,DIS
The Walt Disney Company,"Aug 31, 2018",0,8.1,16,8.1,114.64,DIS
The Walt Disney Company,"Jul 31, 2018",0,8.1,16,8.1,109.82,DIS
The Walt Disney Company,"Jun 30, 2018",0,8.1,16,8.1,110.44,DIS
The Walt Disney Company,"May 31, 2018",0,8.1,16,8.1,101.93,DIS
The Walt Disney Company,"Apr 30, 2018",0,8.1,16,8.1,96.74,DIS
The Walt Disney Company,"Mar 31, 2018",0,8.1,16,8.1,97.57,DIS
The Walt Disney Company,"Mar 01, 2018",0,8.1,16,8.1,97.68,DIS
The Walt Disney Company,"Feb 01, 2018",0,8.1,16,8.1,100.32,DIS
The Walt Disney Company,"Jan 01, 2018",0,8.1,16,8.1,105.68,DIS
The Walt Disney Company,"Dec 01, 2017",0,8.1,16,8.1,103.72,DIS
The Walt Disney Company,"Oct 31, 2017",0,8.1,16,8.1,101.12,DIS
The Walt Disney Company,"Sep 30, 2017",0,8.1,16,8.1,94.36,DIS
The Walt Disney Company,"Aug 31, 2017",0,8.1,16,8.1,95.09,DIS
The Walt Disney Company,"Jul 31, 2017",0,8.1,16,8.1,97.63,DIS
The Walt Disney Company,"Jun 30, 2017",0,8.1,16,8.1,105.27,DIS
The Walt Disney Company,"May 31, 2017",0,8.1,16,8.1,101.75,DIS
The Walt Disney Company,"Apr 30, 2017",0,8.1,16,8.1,103.37,DIS
The Walt Disney Company,"Mar 31, 2017",0,8.1,16,8.1,110.7,DIS
The Walt Disney Company,"Mar 01, 2017",0,8.1,16,8.1,108.58,DIS
The Walt Disney Company,"Feb 01, 2017",0,8.1,16,8.1,105.42,DIS
The Walt Disney Company,"Jan 01, 2017",0,8.1,16,8.1,105.96,DIS
The Walt Disney Company,"Dec 01, 2016",0,8.1,16,8.1,99.04,DIS
The Walt Disney Company,"Oct 31, 2016",0,8.1,16,8.1,94.19,DIS
The Walt Disney Company,"Sep 30, 2016",0,8.1,16,8.1,88.08,DIS
The Walt Disney Company,"Aug 31, 2016",0,8.1,16,8.1,88.24,DIS
The Walt Disney Company,"Jul 31, 2016",0,8.1,16,8.1,89.77,DIS
The Walt Disney Company,"Jun 30, 2016",0,8.1,16,8.1,90.52,DIS
The Walt Disney Company,"May 31, 2016",0,8.1,16,8.1,92.29,DIS
The Walt Disney Company,"Apr 30, 2016",0,8.1,16,8.1,93.61,DIS
The Walt Disney Company,"Mar 31, 2016",0,8.1,16,8.1,97.42,DIS
The Walt Disney Company,"Mar 01, 2016",0,8.1,16,8.1,93.69,DIS
The Walt Disney Company,"Feb 01, 2016",0,8.1,16,8.1,90.12,DIS
The Walt Disney Company,"Jan 01, 2016",0,8.1,16,8.1,90.4,DIS
The Walt Disney Company,"Dec 01, 2015",0,8.1,16,8.1,98.51,DIS
JPMorgan Chase & Co.,"Oct 31, 2020",1.2,8.9,22,11.9,102.96,JPM
JPMorgan Chase & Co.,"Sep 30, 2020",1.2,8.9,22,11.9,97.14,JPM
JPMorgan Chase & Co.,"Aug 31, 2020",1.2,8.9,22,11.9,95.38,JPM
JPMorgan Chase & Co.,"Jul 31, 2020",1.2,8.9,22,11.9,99.27,JPM
JPMorgan Chase & Co.,"Jun 30, 2020",1.2,8.9,22,11.9,94.83,JPM
JPMorgan Chase & Co.,"May 31, 2020",1.2,8.9,22,11.9,92.3,JPM
JPMorgan Chase & Co.,"Apr 30, 2020",1.2,8.9,22,11.9,95.48,JPM
JPMorgan Chase & Co.,"Mar 31, 2020",1.2,8.9,22,11.9,93,JPM
JPMorgan Chase & Co.,"Mar 01, 2020",1.2,8.9,22,11.9,87.43,JPM
JPMorgan Chase & Co.,"Feb 01, 2020",1.2,8.9,22,11.9,112.76,JPM
JPMorgan Chase & Co.,"Jan 01, 2020",1.2,8.9,22,11.9,127.72,JPM
JPMorgan Chase & Co.,"Dec 01, 2019",1.2,8.9,22,11.9,134.52,JPM
JPMorgan Chase & Co.,"Oct 31, 2019",1.2,8.9,22,11.9,127.14,JPM
JPMorgan Chase & Co.,"Sep 30, 2019",1.2,8.9,22,11.9,119.58,JPM
JPMorgan Chase & Co.,"Aug 31, 2019",1.2,8.9,22,11.9,112.66,JPM
JPMorgan Chase & Co.,"Jul 31, 2019",1.2,8.9,22,11.9,105.17,JPM
JPMorgan Chase & Co.,"Jun 30, 2019",1.2,8.9,22,11.9,110.26,JPM
JPMorgan Chase & Co.,"May 31, 2019",1.2,8.9,22,11.9,106.27,JPM
JPMorgan Chase & Co.,"Apr 30, 2019",1.2,8.9,22,11.9,100.72,JPM
JPMorgan Chase & Co.,"Mar 31, 2019",1.2,8.9,22,11.9,109.47,JPM
JPMorgan Chase & Co.,"Mar 01, 2019",1.2,8.9,22,11.9,95.49,JPM
JPMorgan Chase & Co.,"Feb 01, 2019",1.2,8.9,22,11.9,98.45,JPM
JPMorgan Chase & Co.,"Jan 01, 2019",1.2,8.9,22,11.9,96.85,JPM
JPMorgan Chase & Co.,"Dec 01, 2018",1.2,8.9,22,11.9,91.35,JPM
JPMorgan Chase & Co.,"Oct 31, 2018",1.2,8.9,22,11.9,104.05,JPM
JPMorgan Chase & Co.,"Sep 30, 2018",1.2,8.9,22,11.9,101.31,JPM
JPMorgan Chase & Co.,"Aug 31, 2018",1.2,8.9,22,11.9,104.85,JPM
JPMorgan Chase & Co.,"Jul 31, 2018",1.2,8.9,22,11.9,106.47,JPM
JPMorgan Chase & Co.,"Jun 30, 2018",1.2,8.9,22,11.9,106.24,JPM
JPMorgan Chase & Co.,"May 31, 2018",1.2,8.9,22,11.9,96.3,JPM
JPMorgan Chase & Co.,"Apr 30, 2018",1.2,8.9,22,11.9,98.9,JPM
JPMorgan Chase & Co.,"Mar 31, 2018",1.2,8.9,22,11.9,100.03,JPM
JPMorgan Chase & Co.,"Mar 01, 2018",1.2,8.9,22,11.9,101.12,JPM
JPMorgan Chase & Co.,"Feb 01, 2018",1.2,8.9,22,11.9,106.21,JPM
JPMorgan Chase & Co.,"Jan 01, 2018",1.2,8.9,22,11.9,105.81,JPM
JPMorgan Chase & Co.,"Dec 01, 2017",1.2,8.9,22,11.9,97.83,JPM
JPMorgan Chase & Co.,"Oct 31, 2017",1.2,8.9,22,11.9,95.61,JPM
JPMorgan Chase & Co.,"Sep 30, 2017",1.2,8.9,22,11.9,91.5,JPM
JPMorgan Chase & Co.,"Aug 31, 2017",1.2,8.9,22,11.9,86.86,JPM
JPMorgan Chase & Co.,"Jul 31, 2017",1.2,8.9,22,11.9,82.66,JPM
JPMorgan Chase & Co.,"Jun 30, 2017",1.2,8.9,22,11.9,83.03,JPM
JPMorgan Chase & Co.,"May 31, 2017",1.2,8.9,22,11.9,82.67,JPM
JPMorgan Chase & Co.,"Apr 30, 2017",1.2,8.9,22,11.9,74.3,JPM
JPMorgan Chase & Co.,"Mar 31, 2017",1.2,8.9,22,11.9,77.79,JPM
JPMorgan Chase & Co.,"Mar 01, 2017",1.2,8.9,22,11.9,78.54,JPM
JPMorgan Chase & Co.,"Feb 01, 2017",1.2,8.9,22,11.9,81.03,JPM
JPMorgan Chase & Co.,"Jan 01, 2017",1.2,8.9,22,11.9,75.26,JPM
JPMorgan Chase & Co.,"Dec 01, 2016",1.2,8.9,22,11.9,76.02,JPM
JPMorgan Chase & Co.,"Oct 31, 2016",1.2,8.9,22,11.9,71.29,JPM
JPMorgan Chase & Co.,"Sep 30, 2016",1.2,8.9,22,11.9,61.15,JPM
JPMorgan Chase & Co.,"Aug 31, 2016",1.2,8.9,22,11.9,58.79,JPM
JPMorgan Chase & Co.,"Jul 31, 2016",1.2,8.9,22,11.9,59.59,JPM
JPMorgan Chase & Co.,"Jun 30, 2016",1.2,8.9,22,11.9,56.04,JPM
JPMorgan Chase & Co.,"May 31, 2016",1.2,8.9,22,11.9,54.44,JPM
JPMorgan Chase & Co.,"Apr 30, 2016",1.2,8.9,22,11.9,57.18,JPM
JPMorgan Chase & Co.,"Mar 31, 2016",1.2,8.9,22,11.9,54.96,JPM
JPMorgan Chase & Co.,"Mar 01, 2016",1.2,8.9,22,11.9,51.5,JPM
JPMorgan Chase & Co.,"Feb 01, 2016",1.2,8.9,22,11.9,48.96,JPM
JPMorgan Chase & Co.,"Jan 01, 2016",1.2,8.9,22,11.9,51.4,JPM
JPMorgan Chase & Co.,"Dec 01, 2015",1.2,8.9,22,11.9,57.04,JPM
The Boeing Company,"Oct 31, 2020",8,9.8,39,20.9,157.74,BA
The Boeing Company,"Sep 30, 2020",8,9.8,39,20.9,144.39,BA
The Boeing Company,"Aug 31, 2020",8,9.8,39,20.9,165.26,BA
The Boeing Company,"Jul 31, 2020",8,9.8,39,20.9,171.82,BA
The Boeing Company,"Jun 30, 2020",8,9.8,39,20.9,158,BA
The Boeing Company,"May 31, 2020",8,9.8,39,20.9,183.3,BA
The Boeing Company,"Apr 30, 2020",8,9.8,39,20.9,145.85,BA
The Boeing Company,"Mar 31, 2020",8,9.8,39,20.9,141.02,BA
The Boeing Company,"Mar 01, 2020",8,9.8,39,20.9,149.14,BA
The Boeing Company,"Feb 01, 2020",8,9.8,39,20.9,273.48,BA
The Boeing Company,"Jan 01, 2020",8,9.8,39,20.9,316.39,BA
The Boeing Company,"Dec 01, 2019",8,9.8,39,20.9,323.83,BA
The Boeing Company,"Oct 31, 2019",8,9.8,39,20.9,361.9,BA
The Boeing Company,"Sep 30, 2019",8,9.8,39,20.9,335.94,BA
The Boeing Company,"Aug 31, 2019",8,9.8,39,20.9,376.03,BA
The Boeing Company,"Jul 31, 2019",8,9.8,39,20.9,357.61,BA
The Boeing Company,"Jun 30, 2019",8,9.8,39,20.9,335.1,BA
The Boeing Company,"May 31, 2019",8,9.8,39,20.9,357.53,BA
The Boeing Company,"Apr 30, 2019",8,9.8,39,20.9,333.61,BA
The Boeing Company,"Mar 31, 2019",8,9.8,39,20.9,368.84,BA
The Boeing Company,"Mar 01, 2019",8,9.8,39,20.9,372.49,BA
The Boeing Company,"Feb 01, 2019",8,9.8,39,20.9,427.51,BA
The Boeing Company,"Jan 01, 2019",8,9.8,39,20.9,374.71,BA
The Boeing Company,"Dec 01, 2018",8,9.8,39,20.9,313.37,BA
The Boeing Company,"Oct 31, 2018",8,9.8,39,20.9,335.4,BA
The Boeing Company,"Sep 30, 2018",8,9.8,39,20.9,343.23,BA
The Boeing Company,"Aug 31, 2018",8,9.8,39,20.9,359.71,BA
The Boeing Company,"Jul 31, 2018",8,9.8,39,20.9,329.93,BA
The Boeing Company,"Jun 30, 2018",8,9.8,39,20.9,342.93,BA
The Boeing Company,"May 31, 2018",8,9.8,39,20.9,322.92,BA
The Boeing Company,"Apr 30, 2018",8,9.8,39,20.9,337.26,BA
The Boeing Company,"Mar 31, 2018",8,9.8,39,20.9,319.45,BA
The Boeing Company,"Mar 01, 2018",8,9.8,39,20.9,314.01,BA
The Boeing Company,"Feb 01, 2018",8,9.8,39,20.9,345.18,BA
The Boeing Company,"Jan 01, 2018",8,9.8,39,20.9,337.71,BA
The Boeing Company,"Dec 01, 2017",8,9.8,39,20.9,281.05,BA
The Boeing Company,"Oct 31, 2017",8,9.8,39,20.9,262.38,BA
The Boeing Company,"Sep 30, 2017",8,9.8,39,20.9,244.54,BA
The Boeing Company,"Aug 31, 2017",8,9.8,39,20.9,240.96,BA
The Boeing Company,"Jul 31, 2017",8,9.8,39,20.9,225.83,BA
The Boeing Company,"Jun 30, 2017",8,9.8,39,20.9,228.46,BA
The Boeing Company,"May 31, 2017",8,9.8,39,20.9,186.34,BA
The Boeing Company,"Apr 30, 2017",8,9.8,39,20.9,175.46,BA
The Boeing Company,"Mar 31, 2017",8,9.8,39,20.9,172.84,BA
The Boeing Company,"Mar 01, 2017",8,9.8,39,20.9,165.39,BA
The Boeing Company,"Feb 01, 2017",8,9.8,39,20.9,167.1,BA
The Boeing Company,"Jan 01, 2017",8,9.8,39,20.9,151.51,BA
The Boeing Company,"Dec 01, 2016",8,9.8,39,20.9,144.34,BA
The Boeing Company,"Oct 31, 2016",8,9.8,39,20.9,137.47,BA
The Boeing Company,"Sep 30, 2016",8,9.8,39,20.9,130.04,BA
The Boeing Company,"Aug 31, 2016",8,9.8,39,20.9,120.28,BA
The Boeing Company,"Jul 31, 2016",8,9.8,39,20.9,117.22,BA
The Boeing Company,"Jun 30, 2016",8,9.8,39,20.9,121.03,BA
The Boeing Company,"May 31, 2016",8,9.8,39,20.9,117.6,BA
The Boeing Company,"Apr 30, 2016",8,9.8,39,20.9,113.31,BA
The Boeing Company,"Mar 31, 2016",8,9.8,39,20.9,121.08,BA
The Boeing Company,"Mar 01, 2016",8,9.8,39,20.9,114.02,BA
The Boeing Company,"Feb 01, 2016",8,9.8,39,20.9,105.18,BA
The Boeing Company,"Jan 01, 2016",8,9.8,39,20.9,106.91,BA
The Boeing Company,"Dec 01, 2015",8,9.8,39,20.9,128.68,BA
American Express Company,"Oct 31, 2020",0.1,9.8,20,9.9,96.69,AXP
American Express Company,"Sep 30, 2020",0.1,9.8,20,9.9,90.86,AXP
American Express Company,"Aug 31, 2020",0.1,9.8,20,9.9,99.83,AXP
American Express Company,"Jul 31, 2020",0.1,9.8,20,9.9,101.17,AXP
American Express Company,"Jun 30, 2020",0.1,9.8,20,9.9,92.51,AXP
American Express Company,"May 31, 2020",0.1,9.8,20,9.9,94.38,AXP
American Express Company,"Apr 30, 2020",0.1,9.8,20,9.9,94.25,AXP
American Express Company,"Mar 31, 2020",0.1,9.8,20,9.9,89.96,AXP
American Express Company,"Mar 01, 2020",0.1,9.8,20,9.9,84.4,AXP
American Express Company,"Feb 01, 2020",0.1,9.8,20,9.9,108.38,AXP
American Express Company,"Jan 01, 2020",0.1,9.8,20,9.9,127.59,AXP
American Express Company,"Dec 01, 2019",0.1,9.8,20,9.9,122.31,AXP
American Express Company,"Oct 31, 2019",0.1,9.8,20,9.9,118.01,AXP
American Express Company,"Sep 30, 2019",0.1,9.8,20,9.9,114.78,AXP
American Express Company,"Aug 31, 2019",0.1,9.8,20,9.9,115.76,AXP
American Express Company,"Jul 31, 2019",0.1,9.8,20,9.9,117.81,AXP
American Express Company,"Jun 30, 2019",0.1,9.8,20,9.9,121.34,AXP
American Express Company,"May 31, 2019",0.1,9.8,20,9.9,120.44,AXP
American Express Company,"Apr 30, 2019",0.1,9.8,20,9.9,111.92,AXP
American Express Company,"Mar 31, 2019",0.1,9.8,20,9.9,113.97,AXP
American Express Company,"Mar 01, 2019",0.1,9.8,20,9.9,106.26,AXP
American Express Company,"Feb 01, 2019",0.1,9.8,20,9.9,104.75,AXP
American Express Company,"Jan 01, 2019",0.1,9.8,20,9.9,99.44,AXP
American Express Company,"Dec 01, 2018",0.1,9.8,20,9.9,92.29,AXP
American Express Company,"Oct 31, 2018",0.1,9.8,20,9.9,108.71,AXP
American Express Company,"Sep 30, 2018",0.1,9.8,20,9.9,99.11,AXP
American Express Company,"Aug 31, 2018",0.1,9.8,20,9.9,102.74,AXP
American Express Company,"Jul 31, 2018",0.1,9.8,20,9.9,102.25,AXP
American Express Company,"Jun 30, 2018",0.1,9.8,20,9.9,95.67,AXP
American Express Company,"May 31, 2018",0.1,9.8,20,9.9,94.21,AXP
American Express Company,"Apr 30, 2018",0.1,9.8,20,9.9,94.5,AXP
American Express Company,"Mar 31, 2018",0.1,9.8,20,9.9,94.58,AXP
American Express Company,"Mar 01, 2018",0.1,9.8,20,9.9,89.34,AXP
American Express Company,"Feb 01, 2018",0.1,9.8,20,9.9,93.39,AXP
American Express Company,"Jan 01, 2018",0.1,9.8,20,9.9,94.86,AXP
American Express Company,"Dec 01, 2017",0.1,9.8,20,9.9,94.78,AXP
American Express Company,"Oct 31, 2017",0.1,9.8,20,9.9,93.25,AXP
American Express Company,"Sep 30, 2017",0.1,9.8,20,9.9,90.81,AXP
American Express Company,"Aug 31, 2017",0.1,9.8,20,9.9,86,AXP
American Express Company,"Jul 31, 2017",0.1,9.8,20,9.9,81.85,AXP
American Express Company,"Jun 30, 2017",0.1,9.8,20,9.9,80.72,AXP
American Express Company,"May 31, 2017",0.1,9.8,20,9.9,79.79,AXP
American Express Company,"Apr 30, 2017",0.1,9.8,20,9.9,72.87,AXP
American Express Company,"Mar 31, 2017",0.1,9.8,20,9.9,74.75,AXP
American Express Company,"Mar 01, 2017",0.1,9.8,20,9.9,74.62,AXP
American Express Company,"Feb 01, 2017",0.1,9.8,20,9.9,75.52,AXP
American Express Company,"Jan 01, 2017",0.1,9.8,20,9.9,71.74,AXP
American Express Company,"Dec 01, 2016",0.1,9.8,20,9.9,69.58,AXP
American Express Company,"Oct 31, 2016",0.1,9.8,20,9.9,67.66,AXP
American Express Company,"Sep 30, 2016",0.1,9.8,20,9.9,62.07,AXP
American Express Company,"Aug 31, 2016",0.1,9.8,20,9.9,59.85,AXP
American Express Company,"Jul 31, 2016",0.1,9.8,20,9.9,61.29,AXP
American Express Company,"Jun 30, 2016",0.1,9.8,20,9.9,60.24,AXP
American Express Company,"May 31, 2016",0.1,9.8,20,9.9,56.5,AXP
American Express Company,"Apr 30, 2016",0.1,9.8,20,9.9,61.15,AXP
American Express Company,"Mar 31, 2016",0.1,9.8,20,9.9,60.55,AXP
American Express Company,"Mar 01, 2016",0.1,9.8,20,9.9,56.82,AXP
American Express Company,"Feb 01, 2016",0.1,9.8,20,9.9,51.43,AXP
American Express Company,"Jan 01, 2016",0.1,9.8,20,9.9,49.29,AXP
American Express Company,"Dec 01, 2015",0.1,9.8,20,9.9,64.08,AXP
