adj_stock,company,date,month_year,stock,symbol,rating,log_perf_adj
197.75,Visa Inc.,2020-01-27,2020-01,198.97,V,A,-0.029890145473208563
201.5,Visa Inc.,2020-02-03,2020-02,202.74,V,A,0.01878577473897458
209.0,Visa Inc.,2020-02-10,2020-02,210.29,V,A,0.036544870578072874
207.83,Visa Inc.,2020-02-17,2020-02,208.81,V,A,-0.005613814133829109
180.91,Visa Inc.,2020-02-24,2020-02,181.76,V,A,-0.13872076779781217
183.5,Visa Inc.,2020-03-02,2020-03,184.36,V,A,0.014214997461455603
175.01,Visa Inc.,2020-03-08,2020-03,175.83,V,A,-0.04737155234655965
146.14,Visa Inc.,2020-03-15,2020-03,146.83,V,A,-0.1802780487849942
160.8,Visa Inc.,2020-03-22,2020-03,161.56,V,A,0.09559629038179462
151.14,Visa Inc.,2020-03-29,2020-03,151.85,V,A,-0.061954797152292684
172.88,Visa Inc.,2020-04-05,2020-04,173.69,V,A,0.1343911526060575
168.75,Visa Inc.,2020-04-12,2020-04,169.54,V,A,-0.024179382445991493
166.54,Visa Inc.,2020-04-19,2020-04,167.32,V,A,-0.013182808944965707
174.75,Visa Inc.,2020-04-26,2020-04,175.57,V,A,0.04812086030624574
184.22,Visa Inc.,2020-05-03,2020-05,185.09,V,A,0.05277431444616987
182.63,Visa Inc.,2020-05-10,2020-05,183.49,V,A,-0.00866844735613892
190.29,Visa Inc.,2020-05-17,2020-05,190.86,V,A,0.041086976109965256
194.65,Visa Inc.,2020-05-24,2020-05,195.24,V,A,0.022653849742549248
199.01,Visa Inc.,2020-05-31,2020-05,199.61,V,A,0.022152000661757043
191.68,Visa Inc.,2020-06-07,2020-06,192.26,V,A,-0.03752775979113743
191.62,Visa Inc.,2020-06-14,2020-06,192.20,V,A,-0.0003130707043572656
188.7,Visa Inc.,2020-06-21,2020-06,189.27,V,A,-0.015355791848223
195.08,Visa Inc.,2020-06-28,2020-06,195.67,V,A,0.03325127846734777
191.97,Visa Inc.,2020-07-05,2020-07,192.55,V,A,-0.01607062102237311
194.5,Visa Inc.,2020-07-12,2020-07,195.09,V,A,0.013093053239022545
194.56,Visa Inc.,2020-07-19,2020-07,195.15,V,A,0.00030843571930105895
189.83,Visa Inc.,2020-07-26,2020-07,190.40,V,A,-0.024611663975352194
195.77,Visa Inc.,2020-08-02,2020-08,196.36,V,A,0.0308115659860011
196.05,Visa Inc.,2020-08-09,2020-08,196.64,V,A,0.0014292279498890892
203.82,Visa Inc.,2020-08-16,2020-08,204.13,V,A,0.0388675226622075
215.39,Visa Inc.,2020-08-23,2020-08,215.71,V,A,0.055213086988715965
204.35,Visa Inc.,2020-08-30,2020-08,204.66,V,A,-0.05261612837897722
200.38,Visa Inc.,2020-09-06,2020-09,200.68,V,A,-0.019618646179170085
202.31,Visa Inc.,2020-09-13,2020-09,202.61,V,A,0.009585610658206178
196.95,Visa Inc.,2020-09-20,2020-09,197.25,V,A,-0.026851285072408082
201.16,Visa Inc.,2020-09-27,2020-09,201.46,V,A,0.02115072188684941
206.33,Visa Inc.,2020-10-04,2020-10,206.64,V,A,0.02537621749337493
199.96,Visa Inc.,2020-10-11,2020-10,200.26,V,A,-0.03135948225176932
197.71,Visa Inc.,2020-10-18,2020-10,198.01,V,A,-0.011316035958580883
181.44,Visa Inc.,2020-10-25,2020-10,181.71,V,A,-0.08587629004740194
198.17,Visa Inc.,2020-11-02,2020-11,198.47,V,A,0.08820022763973423
210.16,Visa Inc.,2020-11-09,2020-11,210.48,V,A,0.05874389719816353
203.88,Visa Inc.,2020-11-16,2020-11,203.88,V,A,-0.030337559905444067
211.0,Visa Inc.,2020-11-23,2020-11,211.00,V,A,0.034326548004226076
208.05,Visa Inc.,2020-11-30,2020-11,208.05,V,A,-0.014079698047116729
36.6,Verizon Communications Inc.,2015-11-30,2015-11,45.71,VZ,,
35.89,Verizon Communications Inc.,2015-12-07,2015-12,44.82,VZ,,-0.0195895352478046
36.48,Verizon Communications Inc.,2015-12-14,2015-12,45.56,VZ,,0.016305460046614595
37.4,Verizon Communications Inc.,2015-12-21,2015-12,46.71,VZ,,0.024906539214355927
37.01,Verizon Communications Inc.,2015-12-28,2015-12,46.22,VZ,,-0.010482558022421706
35.9,Verizon Communications Inc.,2016-01-04,2016-01,44.83,VZ,,-0.030450850903831483
36.02,Verizon Communications Inc.,2016-01-11,2016-01,44.43,VZ,,0.0033370442535769484
38.13,Verizon Communications Inc.,2016-01-18,2016-01,47.04,VZ,,0.056927034121662334
40.51,Verizon Communications Inc.,2016-01-25,2016-01,49.97,VZ,,0.06054748334512672
41.32,Verizon Communications Inc.,2016-02-01,2016-02,50.97,VZ,,0.019797787036838876
40.62,Verizon Communications Inc.,2016-02-08,2016-02,50.11,VZ,,-0.017086088099199426
41.23,Verizon Communications Inc.,2016-02-15,2016-02,50.86,VZ,,0.014905590566570037
41.36,Verizon Communications Inc.,2016-02-22,2016-02,51.02,VZ,,0.0031480834813648606
42.0,Verizon Communications Inc.,2016-02-29,2016-02,51.81,VZ,,0.01535538808319492
42.58,Verizon Communications Inc.,2016-03-07,2016-03,52.53,VZ,,0.013715041181964871
43.16,Verizon Communications Inc.,2016-03-13,2016-03,53.24,VZ,,0.013529480924600712
43.42,Verizon Communications Inc.,2016-03-20,2016-03,53.56,VZ,,0.006006024060211779
43.78,Verizon Communications Inc.,2016-03-27,2016-03,54.01,VZ,,0.0082569276445712
42.3,Verizon Communications Inc.,2016-04-03,2016-04,52.18,VZ,,-0.03439000604248488
42.06,Verizon Communications Inc.,2016-04-10,2016-04,51.35,VZ,,-0.0056899157776784115
41.41,Verizon Communications Inc.,2016-04-17,2016-04,50.55,VZ,,-0.015574772717077856
41.73,Verizon Communications Inc.,2016-04-24,2016-04,50.94,VZ,,0.007697897045985336
41.88,Verizon Communications Inc.,2016-05-01,2016-05,51.12,VZ,,0.0035880913988748375
41.73,Verizon Communications Inc.,2016-05-08,2016-05,50.94,VZ,,-0.0035880913988748375
40.68,Verizon Communications Inc.,2016-05-15,2016-05,49.66,VZ,,-0.02548372342310179
41.47,Verizon Communications Inc.,2016-05-22,2016-05,50.62,VZ,,0.019233703077930375
41.71,Verizon Communications Inc.,2016-05-29,2016-05,50.92,VZ,,0.005770633950564097
43.15,Verizon Communications Inc.,2016-06-05,2016-06,52.67,VZ,,0.03394150932058304
44.05,Verizon Communications Inc.,2016-06-12,2016-06,53.78,VZ,,0.020642934852751704
44.59,Verizon Communications Inc.,2016-06-19,2016-06,54.43,VZ,,0.012184266257196708
46.06,Verizon Communications Inc.,2016-06-26,2016-06,56.23,VZ,,0.03243527575315408
45.79,Verizon Communications Inc.,2016-07-03,2016-07,55.90,VZ,,-0.00587916772353525
46.2,Verizon Communications Inc.,2016-07-10,2016-07,55.84,VZ,,0.008914071418689051
46.42,Verizon Communications Inc.,2016-07-17,2016-07,56.10,VZ,,0.004750602758597733
45.85,Verizon Communications Inc.,2016-07-24,2016-07,55.41,VZ,,-0.012355202143817134
44.38,Verizon Communications Inc.,2016-07-31,2016-07,53.64,VZ,,-0.03258628119802598
44.39,Verizon Communications Inc.,2016-08-07,2016-08,53.65,VZ,,0.00022530134149612024
43.4,Verizon Communications Inc.,2016-08-14,2016-08,52.45,VZ,,-0.022554777739584697
43.08,Verizon Communications Inc.,2016-08-21,2016-08,52.07,VZ,,-0.007400588818171627
43.75,Verizon Communications Inc.,2016-08-28,2016-08,52.88,VZ,,0.015432760515435628
42.88,Verizon Communications Inc.,2016-09-04,2016-09,51.82,VZ,,-0.020086096041076473
42.93,Verizon Communications Inc.,2016-09-11,2016-09,51.88,VZ,,0.0011653654739225416
43.49,Verizon Communications Inc.,2016-09-18,2016-09,52.56,VZ,,0.012960144373077576
43.01,Verizon Communications Inc.,2016-09-25,2016-09,51.98,VZ,,-0.01109837981390216
41.31,Verizon Communications Inc.,2016-10-02,2016-10,49.92,VZ,,-0.040328045386971656
42.08,Verizon Communications Inc.,2016-10-09,2016-10,50.28,VZ,,0.01846796702078146
40.34,Verizon Communications Inc.,2016-10-16,2016-10,48.20,VZ,,-0.042229035903388557
40.35,Verizon Communications Inc.,2016-10-23,2016-10,48.21,VZ,,0.0002478621898918121
39.4,Verizon Communications Inc.,2016-10-30,2016-10,47.08,VZ,,-0.02382557841206978
39.07,Verizon Communications Inc.,2016-11-07,2016-11,46.69,VZ,,-0.008410907236908738
40.23,Verizon Communications Inc.,2016-11-14,2016-11,48.07,VZ,,0.02925807689471771
42.4,Verizon Communications Inc.,2016-11-21,2016-11,50.67,VZ,,0.052535376276215295
41.68,Verizon Communications Inc.,2016-11-28,2016-11,49.81,VZ,,-0.01712696479280096
43.09,Verizon Communications Inc.,2016-12-05,2016-12,51.49,VZ,,0.03326955418263555
43.74,Verizon Communications Inc.,2016-12-12,2016-12,52.27,VZ,,0.014972063620874998
44.92,Verizon Communications Inc.,2016-12-19,2016-12,53.68,VZ,,0.026620114621620505
44.67,Verizon Communications Inc.,2016-12-26,2016-12,53.38,VZ,,-0.005580994506214854
44.57,Verizon Communications Inc.,2017-01-02,2017-01,53.26,VZ,,-0.0022411484055631092
44.45,Verizon Communications Inc.,2017-01-09,2017-01,52.55,VZ,,-0.0026960249985505946
44.59,Verizon Communications Inc.,2017-01-16,2017-01,52.72,VZ,,0.0031446566794715025
41.95,Verizon Communications Inc.,2017-01-23,2017-01,49.60,VZ,,-0.061031185726169834
41.09,Verizon Communications Inc.,2017-01-30,2017-01,48.58,VZ,,-0.020713650017897045
41.43,Verizon Communications Inc.,2017-02-06,2017-02,48.98,VZ,BB,0.008240473193992237
41.61,Verizon Communications Inc.,2017-02-13,2017-02,49.19,VZ,BB,0.0043352669055392035
42.8,Verizon Communications Inc.,2017-02-20,2017-02,50.60,VZ,BB,0.028197579592901256
42.37,Verizon Communications Inc.,2017-02-27,2017-02,50.09,VZ,BB,-0.010097537949283364
41.74,Verizon Communications Inc.,2017-03-06,2017-03,49.35,VZ,BB,-0.01498066298941314
42.62,Verizon Communications Inc.,2017-03-12,2017-03,50.39,VZ,BB,0.020863725021416535
42.02,Verizon Communications Inc.,2017-03-19,2017-03,49.68,VZ,BB,-0.01417793125361655
41.23,Verizon Communications Inc.,2017-03-26,2017-03,48.75,VZ,BB,-0.018979548698045967
41.16,Verizon Communications Inc.,2017-04-02,2017-04,48.66,VZ,BB,-0.0016992357529597157
41.61,Verizon Communications Inc.,2017-04-09,2017-04,48.62,VZ,BB,0.010873612029000945
40.44,Verizon Communications Inc.,2017-04-16,2017-04,47.25,VZ,BB,-0.02852112884257929
39.29,Verizon Communications Inc.,2017-04-23,2017-04,45.91,VZ,BB,-0.02884936058190224
39.96,Verizon Communications Inc.,2017-04-30,2017-04,46.69,VZ,BB,0.01690892020998458
39.23,Verizon Communications Inc.,2017-05-07,2017-05,45.84,VZ,BB,-0.018437193558891618
38.88,Verizon Communications Inc.,2017-05-14,2017-05,45.42,VZ,BB,-0.008961780629222815
38.79,Verizon Communications Inc.,2017-05-21,2017-05,45.32,VZ,BB,-0.0023174981403628614
39.75,Verizon Communications Inc.,2017-05-28,2017-05,46.44,VZ,BB,0.024447359648465117
39.99,Verizon Communications Inc.,2017-06-04,2017-06,46.72,VZ,BB,0.006019581758386128
39.91,Verizon Communications Inc.,2017-06-11,2017-06,46.63,VZ,BB,-0.0020025037980846427
38.85,Verizon Communications Inc.,2017-06-18,2017-06,45.39,VZ,BB,-0.026918842246985708
38.22,Verizon Communications Inc.,2017-06-25,2017-06,44.66,VZ,BB,-0.016349138001529706
37.21,Verizon Communications Inc.,2017-07-02,2017-07,43.48,VZ,BB,-0.026781396453595452
37.77,Verizon Communications Inc.,2017-07-09,2017-07,43.56,VZ,BB,0.014937594365834084
38.35,Verizon Communications Inc.,2017-07-16,2017-07,44.23,VZ,BB,0.015239391088899712
41.57,Verizon Communications Inc.,2017-07-23,2017-07,47.94,VZ,BB,0.080624225451281
42.41,Verizon Communications Inc.,2017-07-30,2017-07,48.91,VZ,BB,0.020005430221953002
41.67,Verizon Communications Inc.,2017-08-06,2017-08,48.06,VZ,BB,-0.017602738052136857
41.35,Verizon Communications Inc.,2017-08-13,2017-08,47.69,VZ,BB,-0.0077090239646619985
42.21,Verizon Communications Inc.,2017-08-20,2017-08,48.68,VZ,BB,0.020584738324707086
41.55,Verizon Communications Inc.,2017-08-27,2017-08,47.92,VZ,BB,-0.015759638492950145
39.98,Verizon Communications Inc.,2017-09-03,2017-09,46.11,VZ,BB,-0.038518192229203496
41.5,Verizon Communications Inc.,2017-09-10,2017-09,47.86,VZ,BB,0.03731409816439868
43.27,Verizon Communications Inc.,2017-09-17,2017-09,49.90,VZ,BB,0.04176612700014104
42.91,Verizon Communications Inc.,2017-09-24,2017-09,49.49,VZ,BB,-0.008354655233360209
42.32,Verizon Communications Inc.,2017-10-01,2017-10,48.81,VZ,BB,-0.013845111453389514
42.0,Verizon Communications Inc.,2017-10-08,2017-10,47.86,VZ,BB,-0.007590169266675328
43.46,Verizon Communications Inc.,2017-10-15,2017-10,49.53,VZ,BB,0.0341713565449151
42.89,Verizon Communications Inc.,2017-10-22,2017-10,48.87,VZ,BB,-0.013202276299494553
41.61,Verizon Communications Inc.,2017-10-29,2017-10,47.42,VZ,BB,-0.030298175533939098
39.38,Verizon Communications Inc.,2017-11-06,2017-11,44.88,VZ,BB,-0.055082449783870224
39.86,Verizon Communications Inc.,2017-11-13,2017-11,45.42,VZ,BB,0.012115241573669167
41.25,Verizon Communications Inc.,2017-11-20,2017-11,47.01,VZ,BB,0.03427779799604114
44.97,Verizon Communications Inc.,2017-11-27,2017-11,51.25,VZ,BB,0.08634448800192596
44.83,Verizon Communications Inc.,2017-12-04,2017-12,51.09,VZ,BB,-0.0031180426152679352
46.22,Verizon Communications Inc.,2017-12-11,2017-12,52.67,VZ,BB,0.030535046678886513
46.68,Verizon Communications Inc.,2017-12-18,2017-12,53.19,VZ,BB,0.00990320257212085
46.45,Verizon Communications Inc.,2017-12-25,2017-12,52.93,VZ,BB,-0.004939342158507554
46.05,Verizon Communications Inc.,2018-01-01,2018-01,52.48,VZ,BB,-0.008648702558531784
45.51,Verizon Communications Inc.,2018-01-08,2018-01,51.86,VZ,BB,-0.011795680672765485
46.07,Verizon Communications Inc.,2018-01-15,2018-01,51.91,VZ,BB,0.01222989691927534
48.57,Verizon Communications Inc.,2018-01-22,2018-01,54.72,VZ,BB,0.05284407740982777
47.02,Verizon Communications Inc.,2018-01-29,2018-01,52.98,VZ,BB,-0.03243301324573
44.27,Verizon Communications Inc.,2018-02-05,2018-02,49.88,VZ,BBB,-0.0602657963678741
44.51,Verizon Communications Inc.,2018-02-12,2018-02,50.15,VZ,BBB,0.005406636283713517
42.86,Verizon Communications Inc.,2018-02-19,2018-02,48.29,VZ,BBB,-0.037774892982332275
42.83,Verizon Communications Inc.,2018-02-26,2018-02,48.26,VZ,BBB,-0.0007001984181513876
43.5,Verizon Communications Inc.,2018-03-05,2018-03,49.01,VZ,BBB,0.015522146467358944
43.1,Verizon Communications Inc.,2018-03-11,2018-03,48.56,VZ,BBB,-0.009237940984936355
41.08,Verizon Communications Inc.,2018-03-18,2018-03,46.29,VZ,BBB,-0.04800161204934472
42.44,Verizon Communications Inc.,2018-03-25,2018-03,47.82,VZ,BBB,0.032569928685425076
42.14,Verizon Communications Inc.,2018-04-01,2018-04,47.48,VZ,BBB,-0.007093905369739417
42.3,Verizon Communications Inc.,2018-04-08,2018-04,47.66,VZ,BBB,0.003789677676189207
43.05,Verizon Communications Inc.,2018-04-15,2018-04,47.90,VZ,BBB,0.01757514482150757
46.35,Verizon Communications Inc.,2018-04-22,2018-04,51.57,VZ,BBB,0.07385906113812446
43.31,Verizon Communications Inc.,2018-04-29,2018-04,48.19,VZ,BBB,-0.06783773678532867
43.69,Verizon Communications Inc.,2018-05-06,2018-05,48.62,VZ,BBB,0.008735687736808995
42.9,Verizon Communications Inc.,2018-05-13,2018-05,47.74,VZ,BBB,-0.01824741702937338
43.6,Verizon Communications Inc.,2018-05-20,2018-05,48.52,VZ,BBB,0.01618532442101772
42.97,Verizon Communications Inc.,2018-05-27,2018-05,47.81,VZ,BBB,-0.014554952568085255
44.2,Verizon Communications Inc.,2018-06-03,2018-06,49.18,VZ,BBB,0.028222591296748867
43.19,Verizon Communications Inc.,2018-06-10,2018-06,48.06,VZ,BBB,-0.023115802111042694
44.72,Verizon Communications Inc.,2018-06-17,2018-06,49.76,VZ,BBB,0.034811841874233806
45.21,Verizon Communications Inc.,2018-06-24,2018-06,50.31,VZ,BBB,0.010897472459670432
46.26,Verizon Communications Inc.,2018-07-01,2018-07,51.48,VZ,BBB,0.0229593554967793
46.2,Verizon Communications Inc.,2018-07-08,2018-07,51.41,VZ,BBB,-0.0012978587156000643
46.02,Verizon Communications Inc.,2018-07-15,2018-07,50.62,VZ,BBB,-0.0039037134804731366
47.28,Verizon Communications Inc.,2018-07-22,2018-07,52.01,VZ,BBB,0.027011288490622842
47.52,Verizon Communications Inc.,2018-07-29,2018-07,52.27,VZ,BBB,0.005063301956546695
47.7,Verizon Communications Inc.,2018-08-05,2018-08,52.47,VZ,BBB,0.0037807228399060477
49.81,Verizon Communications Inc.,2018-08-12,2018-08,54.79,VZ,BBB,0.0432843691908964
49.8,Verizon Communications Inc.,2018-08-19,2018-08,54.78,VZ,BBB,-0.0002007830545847078
49.43,Verizon Communications Inc.,2018-08-26,2018-08,54.37,VZ,BBB,-0.007457456711739585
49.09,Verizon Communications Inc.,2018-09-02,2018-09,54.00,VZ,BBB,-0.00690217924890657
49.59,Verizon Communications Inc.,2018-09-09,2018-09,54.55,VZ,BBB,0.010133852431081447
49.47,Verizon Communications Inc.,2018-09-16,2018-09,54.42,VZ,BBB,-0.002422775261425425
48.54,Verizon Communications Inc.,2018-09-23,2018-09,53.39,VZ,BBB,-0.01897822494116186
49.95,Verizon Communications Inc.,2018-09-30,2018-09,54.94,VZ,BBB,0.02863430479610729
48.85,Verizon Communications Inc.,2018-10-07,2018-10,53.73,VZ,BBB,-0.02226812660577071
50.46,Verizon Communications Inc.,2018-10-14,2018-10,54.90,VZ,BBB,0.03242656472411998
51.02,Verizon Communications Inc.,2018-10-21,2018-10,55.51,VZ,BBB,0.011036769500753607
52.05,Verizon Communications Inc.,2018-10-28,2018-10,56.63,VZ,BBB,0.0199870823473125
53.74,Verizon Communications Inc.,2018-11-05,2018-11,58.46,VZ,BBB,0.03195280812636714
55.34,Verizon Communications Inc.,2018-11-12,2018-11,60.21,VZ,BBB,0.029338371171435007
53.9,Verizon Communications Inc.,2018-11-19,2018-11,58.64,VZ,BBB,-0.026365496443828906
55.43,Verizon Communications Inc.,2018-11-26,2018-11,60.30,VZ,BBB,0.02799048551676231
53.02,Verizon Communications Inc.,2018-12-03,2018-12,57.68,VZ,BBB,-0.04445176257083405
52.47,Verizon Communications Inc.,2018-12-10,2018-12,57.08,VZ,BBB,-0.010427623162259092
50.48,Verizon Communications Inc.,2018-12-17,2018-12,54.92,VZ,BBB,-0.03866435946566282
50.8,Verizon Communications Inc.,2018-12-24,2018-12,55.27,VZ,BBB,0.006319136351478516
51.81,Verizon Communications Inc.,2018-12-31,2018-12,56.36,VZ,BBB,0.019686826242260924
53.33,Verizon Communications Inc.,2019-01-07,2019-01,58.02,VZ,BBB,0.02891584378581369
53.02,Verizon Communications Inc.,2019-01-14,2019-01,57.09,VZ,BBB,-0.0058298237516312135
52.38,Verizon Communications Inc.,2019-01-21,2019-01,56.40,VZ,BBB,-0.012144361781313506
50.67,Verizon Communications Inc.,2019-01-28,2019-01,54.55,VZ,BBB,-0.03319081959174763
50.11,Verizon Communications Inc.,2019-02-04,2019-02,53.95,VZ,BBB,-0.011113430516185296
51.23,Verizon Communications Inc.,2019-02-11,2019-02,55.16,VZ,BBB,0.022104708979477916
52.87,Verizon Communications Inc.,2019-02-18,2019-02,56.92,VZ,BBB,0.03151077229624777
52.9,Verizon Communications Inc.,2019-02-25,2019-02,56.96,VZ,BBB,0.0005672686168947116
52.5,Verizon Communications Inc.,2019-03-04,2019-03,56.53,VZ,BB,-0.007590169266675328
54.23,Verizon Communications Inc.,2019-03-10,2019-03,58.39,VZ,BB,0.032421091255391055
55.5,Verizon Communications Inc.,2019-03-17,2019-03,59.76,VZ,BB,0.023148759899419336
54.92,Verizon Communications Inc.,2019-03-24,2019-03,59.13,VZ,BB,-0.010505439852618537
54.88,Verizon Communications Inc.,2019-03-31,2019-03,59.09,VZ,BB,-0.0007285974821398256
54.56,Verizon Communications Inc.,2019-04-07,2019-04,58.74,VZ,BB,-0.0058479698824234205
54.46,Verizon Communications Inc.,2019-04-14,2019-04,58.04,VZ,BB,-0.0018345262895933523
53.09,Verizon Communications Inc.,2019-04-21,2019-04,56.58,VZ,BB,-0.02547790065003319
53.71,Verizon Communications Inc.,2019-04-28,2019-04,57.24,VZ,BB,0.01161061732178803
53.4,Verizon Communications Inc.,2019-05-05,2019-05,56.91,VZ,BB,-0.005788457951219073
54.51,Verizon Communications Inc.,2019-05-12,2019-05,58.09,VZ,BB,0.020573425110040233
55.66,Verizon Communications Inc.,2019-05-19,2019-05,59.32,VZ,BB,0.020877585021555234
51.0,Verizon Communications Inc.,2019-05-26,2019-05,54.35,VZ,BB,-0.08743612337341888
53.71,Verizon Communications Inc.,2019-06-02,2019-06,57.24,VZ,BB,0.05177357119304249
54.69,Verizon Communications Inc.,2019-06-09,2019-06,58.28,VZ,BB,0.01808167344131295
54.21,Verizon Communications Inc.,2019-06-16,2019-06,57.77,VZ,BB,-0.008815484086434289
53.61,Verizon Communications Inc.,2019-06-23,2019-06,57.13,VZ,BB,-0.011129775432800582
54.72,Verizon Communications Inc.,2019-06-30,2019-06,58.31,VZ,BB,0.02049365547484827
53.66,Verizon Communications Inc.,2019-07-07,2019-07,57.19,VZ,BB,-0.01956142831681662
53.66,Verizon Communications Inc.,2019-07-14,2019-07,56.59,VZ,BB,0.0
54.12,Verizon Communications Inc.,2019-07-21,2019-07,57.08,VZ,BB,0.008535958305109226
52.71,Verizon Communications Inc.,2019-07-28,2019-07,55.59,VZ,BB,-0.02639861243547159
52.89,Verizon Communications Inc.,2019-08-04,2019-08,55.78,VZ,BB,0.003409094210772956
53.72,Verizon Communications Inc.,2019-08-11,2019-08,56.65,VZ,BB,0.015571086577148119
53.02,Verizon Communications Inc.,2019-08-18,2019-08,55.92,VZ,BB,-0.013116170794157167
55.15,Verizon Communications Inc.,2019-08-25,2019-08,58.16,VZ,BB,0.03938754483863205
56.0,Verizon Communications Inc.,2019-09-01,2019-09,59.06,VZ,BB,0.015294945035638108
56.86,Verizon Communications Inc.,2019-09-08,2019-09,59.96,VZ,BB,0.015240415487704162
57.17,Verizon Communications Inc.,2019-09-15,2019-09,60.29,VZ,BB,0.00543717905302632
57.18,Verizon Communications Inc.,2019-09-22,2019-09,60.30,VZ,BB,0.0001749016182852614
56.8,Verizon Communications Inc.,2019-09-29,2019-09,59.90,VZ,BB,-0.006667861167059641
56.83,Verizon Communications Inc.,2019-10-06,2019-10,59.93,VZ,BB,0.0005280295819245495
58.49,Verizon Communications Inc.,2019-10-13,2019-10,61.05,VZ,BB,0.028791444145904066
57.84,Verizon Communications Inc.,2019-10-20,2019-10,60.37,VZ,BB,-0.01117522160442519
57.84,Verizon Communications Inc.,2019-10-27,2019-10,60.37,VZ,BB,0.0
56.86,Verizon Communications Inc.,2019-11-04,2019-11,59.35,VZ,BB,-0.017088471627655366
57.02,Verizon Communications Inc.,2019-11-11,2019-11,59.51,VZ,BB,0.002809977261672536
57.25,Verizon Communications Inc.,2019-11-18,2019-11,59.75,VZ,BB,0.004025558949822816
57.72,Verizon Communications Inc.,2019-11-25,2019-11,60.24,VZ,BB,0.008176091471320923
58.63,Verizon Communications Inc.,2019-12-02,2019-12,61.19,VZ,BB,0.015642777070453917
58.26,Verizon Communications Inc.,2019-12-09,2019-12,60.81,VZ,BB,-0.006330759444835188
59.47,Verizon Communications Inc.,2019-12-16,2019-12,62.07,VZ,BB,0.020556232187213475
58.95,Verizon Communications Inc.,2019-12-23,2019-12,61.53,VZ,BB,-0.008782356735122399
57.87,Verizon Communications Inc.,2019-12-30,2019-12,60.40,VZ,BB,-0.01849051139763258
56.52,Verizon Communications Inc.,2020-01-06,2020-01,58.99,VZ,BB,-0.02360455776942061
58.21,Verizon Communications Inc.,2020-01-13,2020-01,60.13,VZ,BB,0.02946260346731755
