adj_stock,company,date,environment,governance,month_year,riskscore,social,stock,symbol,rating
39.52,Cisco Systems Inc.,2018-03-18,0.5,5.9,2018-03,12,5.9,41.24,CSCO,A
40.20,Cisco Systems Inc.,2018-03-25,0.5,5.9,2018-03,12,5.9,41.94,CSCO,A
40.34,Cisco Systems Inc.,2018-04-01,0.5,5.9,2018-04,12,5.9,42.10,CSCO,A
41.86,Cisco Systems Inc.,2018-04-08,0.5,5.9,2018-04,12,5.9,43.68,CSCO,A
39.71,Cisco Systems Inc.,2018-04-15,0.5,5.9,2018-04,12,5.9,41.43,CSCO,A
38.89,Cisco Systems Inc.,2018-04-22,0.5,5.9,2018-04,12,5.9,40.58,CSCO,A
44.05,Cisco Systems Inc.,2018-04-29,0.5,5.9,2018-04,12,5.9,45.96,CSCO,A
45.19,Cisco Systems Inc.,2018-05-06,0.5,5.9,2018-05,12,5.9,47.15,CSCO,A
44.81,Cisco Systems Inc.,2018-05-13,0.5,5.9,2018-05,12,5.9,46.58,CSCO,A
45.36,Cisco Systems Inc.,2018-05-20,0.5,5.9,2018-05,12,5.9,47.15,CSCO,A
45.76,Cisco Systems Inc.,2018-05-27,0.5,5.9,2018-05,12,5.9,47.56,CSCO,A
46.11,Cisco Systems Inc.,2018-06-03,0.5,5.9,2018-06,12,5.9,47.92,CSCO,A
45.42,Cisco Systems Inc.,2018-06-10,0.5,5.9,2018-06,12,5.9,47.21,CSCO,A
44.48,Cisco Systems Inc.,2018-06-17,0.5,5.9,2018-06,12,5.9,46.23,CSCO,A
44.52,Cisco Systems Inc.,2018-06-24,0.5,5.9,2018-06,12,5.9,46.28,CSCO,A
45.21,Cisco Systems Inc.,2018-07-01,0.5,5.9,2018-07,12,5.9,46.99,CSCO,A
46.02,Cisco Systems Inc.,2018-07-08,0.5,5.9,2018-07,12,5.9,47.83,CSCO,A
46.05,Cisco Systems Inc.,2018-07-15,0.5,5.9,2018-07,12,5.9,47.86,CSCO,A
45.93,Cisco Systems Inc.,2018-07-22,0.5,5.9,2018-07,12,5.9,47.74,CSCO,A
50.03,Cisco Systems Inc.,2018-07-29,0.5,5.9,2018-07,12,5.9,52.00,CSCO,A
49.92,Cisco Systems Inc.,2018-08-05,0.5,5.9,2018-08,12,5.9,51.88,CSCO,A
52.52,Cisco Systems Inc.,2018-08-12,0.5,5.9,2018-08,12,5.9,54.40,CSCO,A
52.17,Cisco Systems Inc.,2018-08-19,0.5,5.9,2018-08,12,5.9,54.04,CSCO,A
54.94,Cisco Systems Inc.,2018-08-26,0.5,5.9,2018-08,12,5.9,56.91,CSCO,A
53.41,Cisco Systems Inc.,2018-09-02,0.5,5.9,2018-09,12,5.9,55.33,CSCO,A
54.03,Cisco Systems Inc.,2018-09-09,0.5,5.9,2018-09,12,5.9,55.96,CSCO,A
52.54,Cisco Systems Inc.,2018-09-16,0.5,5.9,2018-09,12,5.9,54.42,CSCO,A
54.49,Cisco Systems Inc.,2018-09-23,0.5,5.9,2018-09,12,5.9,56.44,CSCO,A
54.14,Cisco Systems Inc.,2018-09-30,0.5,5.9,2018-09,12,5.9,56.07,CSCO,A
53.61,Cisco Systems Inc.,2018-10-07,0.5,5.9,2018-10,12,5.9,55.53,CSCO,A
52.93,Cisco Systems Inc.,2018-10-14,0.5,5.9,2018-10,12,5.9,54.83,CSCO,A
52.21,Cisco Systems Inc.,2018-10-21,0.5,5.9,2018-10,12,5.9,54.08,CSCO,A
50.08,Cisco Systems Inc.,2018-10-28,0.5,5.9,2018-10,12,5.9,51.87,CSCO,A
49.35,Cisco Systems Inc.,2018-11-05,0.5,5.9,2018-11,12,5.9,51.12,CSCO,A
46.87,Cisco Systems Inc.,2018-11-12,0.5,5.9,2018-11,12,5.9,48.38,CSCO,A
41.73,Cisco Systems Inc.,2018-11-19,0.5,5.9,2018-11,12,5.9,43.07,CSCO,A
43.25,Cisco Systems Inc.,2018-11-26,0.5,5.9,2018-11,12,5.9,44.65,CSCO,A
40.81,Cisco Systems Inc.,2018-12-03,0.5,5.9,2018-12,12,5.9,42.12,CSCO,A
40.08,Cisco Systems Inc.,2018-12-10,0.5,5.9,2018-12,12,5.9,41.37,CSCO,A
36.51,Cisco Systems Inc.,2018-12-17,0.5,5.9,2018-12,12,5.9,37.68,CSCO,A
37.84,Cisco Systems Inc.,2018-12-24,0.5,5.9,2018-12,12,5.9,39.06,CSCO,A
35.91,Cisco Systems Inc.,2018-12-31,0.5,5.9,2018-12,12,5.9,37.06,CSCO,A
36.89,Cisco Systems Inc.,2019-01-07,0.5,5.9,2019-01,12,5.9,38.07,CSCO,A
37.98,Cisco Systems Inc.,2019-01-14,0.5,5.9,2019-01,12,5.9,39.21,CSCO,A
38.21,Cisco Systems Inc.,2019-01-21,0.5,5.9,2019-01,12,5.9,39.44,CSCO,A
40.33,Cisco Systems Inc.,2019-01-28,0.5,5.9,2019-01,12,5.9,41.63,CSCO,A
41.27,Cisco Systems Inc.,2019-02-04,0.5,5.9,2019-02,12,5.9,42.60,CSCO,A
41.45,Cisco Systems Inc.,2019-02-11,0.5,5.9,2019-02,12,5.9,42.60,CSCO,A
42.07,Cisco Systems Inc.,2019-02-18,0.5,5.9,2019-02,12,5.9,43.24,CSCO,A
42.56,Cisco Systems Inc.,2019-02-25,0.5,5.9,2019-02,12,5.9,43.74,CSCO,A
42.06,Cisco Systems Inc.,2019-03-04,0.5,5.9,2019-03,12,5.9,43.23,CSCO,A
45.27,Cisco Systems Inc.,2019-03-10,0.5,5.9,2019-03,12,5.9,46.53,CSCO,A
46.47,Cisco Systems Inc.,2019-03-17,0.5,5.9,2019-03,12,5.9,47.76,CSCO,A
46.20,Cisco Systems Inc.,2019-03-24,0.5,5.9,2019-03,12,5.9,47.49,CSCO,A
47.92,Cisco Systems Inc.,2019-03-31,0.5,5.9,2019-03,12,5.9,49.25,CSCO,A
48.37,Cisco Systems Inc.,2019-04-07,0.5,5.9,2019-04,12,5.9,49.72,CSCO,A
49.59,Cisco Systems Inc.,2019-04-14,0.5,5.9,2019-04,12,5.9,50.97,CSCO,A
49.70,Cisco Systems Inc.,2019-04-21,0.5,5.9,2019-04,12,5.9,51.08,CSCO,A
51.51,Cisco Systems Inc.,2019-04-28,0.5,5.9,2019-04,12,5.9,52.94,CSCO,A
47.96,Cisco Systems Inc.,2019-05-05,0.5,5.9,2019-05,12,5.9,49.29,CSCO,A
46.15,Cisco Systems Inc.,2019-05-12,0.5,5.9,2019-05,12,5.9,47.25,CSCO,A
43.70,Cisco Systems Inc.,2019-05-19,0.5,5.9,2019-05,12,5.9,44.74,CSCO,A
42.75,Cisco Systems Inc.,2019-05-26,0.5,5.9,2019-05,12,5.9,43.77,CSCO,A
46.43,Cisco Systems Inc.,2019-06-02,0.5,5.9,2019-06,12,5.9,47.54,CSCO,A
47.06,Cisco Systems Inc.,2019-06-09,0.5,5.9,2019-06,12,5.9,48.19,CSCO,A
48.54,Cisco Systems Inc.,2019-06-16,0.5,5.9,2019-06,12,5.9,49.69,CSCO,A
48.33,Cisco Systems Inc.,2019-06-23,0.5,5.9,2019-06,12,5.9,49.48,CSCO,A
49.87,Cisco Systems Inc.,2019-06-30,0.5,5.9,2019-06,12,5.9,51.06,CSCO,A
49.64,Cisco Systems Inc.,2019-07-07,0.5,5.9,2019-07,12,5.9,50.83,CSCO,A
49.47,Cisco Systems Inc.,2019-07-14,0.5,5.9,2019-07,12,5.9,50.65,CSCO,A
50.73,Cisco Systems Inc.,2019-07-21,0.5,5.9,2019-07,12,5.9,51.94,CSCO,A
49.82,Cisco Systems Inc.,2019-07-28,0.5,5.9,2019-07,12,5.9,51.01,CSCO,A
49.08,Cisco Systems Inc.,2019-08-04,0.5,5.9,2019-08,12,5.9,50.25,CSCO,A
50.62,Cisco Systems Inc.,2019-08-11,0.5,5.9,2019-08,12,5.9,51.63,CSCO,A
49.67,Cisco Systems Inc.,2019-08-18,0.5,5.9,2019-08,12,5.9,50.66,CSCO,A
51.16,Cisco Systems Inc.,2019-08-25,0.5,5.9,2019-08,12,5.9,52.19,CSCO,A
52.27,Cisco Systems Inc.,2019-09-01,0.5,5.9,2019-09,12,5.9,53.31,CSCO,A
53.62,Cisco Systems Inc.,2019-09-08,0.5,5.9,2019-09,12,5.9,54.69,CSCO,A
53.37,Cisco Systems Inc.,2019-09-15,0.5,5.9,2019-09,12,5.9,54.43,CSCO,A
53.64,Cisco Systems Inc.,2019-09-22,0.5,5.9,2019-09,12,5.9,54.71,CSCO,A
55.64,Cisco Systems Inc.,2019-09-29,0.5,5.9,2019-09,12,5.9,56.75,CSCO,A
57.90,Cisco Systems Inc.,2019-10-06,0.5,5.9,2019-10,12,5.9,59.05,CSCO,A
57.95,Cisco Systems Inc.,2019-10-13,0.5,5.9,2019-10,12,5.9,59.10,CSCO,A
60.44,Cisco Systems Inc.,2019-10-20,0.5,5.9,2019-10,12,5.9,61.65,CSCO,A
62.70,Cisco Systems Inc.,2019-10-27,0.5,5.9,2019-10,12,5.9,63.96,CSCO,A
63.76,Cisco Systems Inc.,2019-11-04,0.5,5.9,2019-11,12,5.9,65.04,CSCO,A
65.34,Cisco Systems Inc.,2019-11-11,0.5,5.9,2019-11,12,5.9,66.44,CSCO,A
64.36,Cisco Systems Inc.,2019-11-18,0.5,5.9,2019-11,12,5.9,65.44,CSCO,A
65.70,Cisco Systems Inc.,2019-11-25,0.5,5.9,2019-11,12,5.9,66.81,CSCO,A
66.55,Cisco Systems Inc.,2019-12-02,0.5,5.9,2019-12,12,5.9,67.68,CSCO,A
67.64,Cisco Systems Inc.,2019-12-09,0.5,5.9,2019-12,12,5.9,68.79,CSCO,A
68.70,Cisco Systems Inc.,2019-12-16,0.5,5.9,2019-12,12,5.9,69.86,CSCO,A
71.25,Cisco Systems Inc.,2019-12-23,0.5,5.9,2019-12,12,5.9,72.45,CSCO,A
73.12,Cisco Systems Inc.,2019-12-30,0.5,5.9,2019-12,12,5.9,74.36,CSCO,A
76.29,Cisco Systems Inc.,2020-01-06,0.5,5.9,2020-01,12,5.9,77.58,CSCO,A
78.36,Cisco Systems Inc.,2020-01-13,0.5,5.9,2020-01,12,5.9,79.68,CSCO,A
78.26,Cisco Systems Inc.,2020-01-20,0.5,5.9,2020-01,12,5.9,79.58,CSCO,A
76.09,Cisco Systems Inc.,2020-01-27,0.5,5.9,2020-01,12,5.9,77.38,CSCO,A
78.68,Cisco Systems Inc.,2020-02-03,0.5,5.9,2020-02,12,5.9,80.01,CSCO,A
80.08,Cisco Systems Inc.,2020-02-10,0.5,5.9,2020-02,12,5.9,81.24,CSCO,A
77.14,Cisco Systems Inc.,2020-02-17,0.5,5.9,2020-02,12,5.9,78.26,CSCO,A
67.36,Cisco Systems Inc.,2020-02-24,0.5,5.9,2020-02,12,5.9,68.34,CSCO,A
71.23,Cisco Systems Inc.,2020-03-02,0.5,5.9,2020-03,12,5.9,72.26,CSCO,A
68.50,Cisco Systems Inc.,2020-03-08,0.5,5.9,2020-03,12,5.9,69.49,CSCO,A
56.49,Cisco Systems Inc.,2020-03-15,0.5,5.9,2020-03,12,5.9,57.31,CSCO,A
61.05,Cisco Systems Inc.,2020-03-22,0.5,5.9,2020-03,12,5.9,61.94,CSCO,A
59.49,Cisco Systems Inc.,2020-03-29,0.5,5.9,2020-03,12,5.9,60.35,CSCO,A
66.04,Cisco Systems Inc.,2020-04-05,0.5,5.9,2020-04,12,5.9,67.00,CSCO,AA
69.69,Cisco Systems Inc.,2020-04-12,0.5,5.9,2020-04,12,5.9,70.70,CSCO,AA
69.73,Cisco Systems Inc.,2020-04-19,0.5,5.9,2020-04,12,5.9,70.74,CSCO,AA
71.24,Cisco Systems Inc.,2020-04-26,0.5,5.9,2020-04,12,5.9,72.27,CSCO,AA
76.43,Cisco Systems Inc.,2020-05-03,0.5,5.9,2020-05,12,5.9,77.53,CSCO,AA
76.66,Cisco Systems Inc.,2020-05-10,0.5,5.9,2020-05,12,5.9,76.93,CSCO,AA
79.44,Cisco Systems Inc.,2020-05-17,0.5,5.9,2020-05,12,5.9,79.72,CSCO,AA
79.21,Cisco Systems Inc.,2020-05-24,0.5,5.9,2020-05,12,5.9,79.49,CSCO,AA
82.58,Cisco Systems Inc.,2020-05-31,0.5,5.9,2020-05,12,5.9,82.88,CSCO,AA
84.40,Cisco Systems Inc.,2020-06-07,0.5,5.9,2020-06,12,5.9,84.70,CSCO,AA
87.12,Cisco Systems Inc.,2020-06-14,0.5,5.9,2020-06,12,5.9,87.43,CSCO,AA
88.10,Cisco Systems Inc.,2020-06-21,0.5,5.9,2020-06,12,5.9,88.41,CSCO,AA
90.71,Cisco Systems Inc.,2020-06-28,0.5,5.9,2020-06,12,5.9,91.03,CSCO,AA
95.58,Cisco Systems Inc.,2020-07-05,0.5,5.9,2020-07,12,5.9,95.92,CSCO,AA
95.99,Cisco Systems Inc.,2020-07-12,0.5,5.9,2020-07,12,5.9,96.33,CSCO,AA
92.29,Cisco Systems Inc.,2020-07-19,0.5,5.9,2020-07,12,5.9,92.61,CSCO,AA
105.89,Cisco Systems Inc.,2020-07-26,0.5,5.9,2020-07,12,5.9,106.26,CSCO,AA
110.72,Cisco Systems Inc.,2020-08-02,0.5,5.9,2020-08,12,5.9,111.11,CSCO,AA
114.71,Cisco Systems Inc.,2020-08-09,0.5,5.9,2020-08,12,5.9,114.91,CSCO,AA
124.16,Cisco Systems Inc.,2020-08-16,0.5,5.9,2020-08,12,5.9,124.37,CSCO,AA
124.59,Cisco Systems Inc.,2020-08-23,0.5,5.9,2020-08,12,5.9,124.81,CSCO,AA
120.75,Cisco Systems Inc.,2020-08-30,0.5,5.9,2020-08,12,5.9,120.96,CSCO,AA
111.81,Cisco Systems Inc.,2020-09-06,0.5,5.9,2020-09,12,5.9,112.00,CSCO,AA
106.66,Cisco Systems Inc.,2020-09-13,0.5,5.9,2020-09,12,5.9,106.84,CSCO,AA
112.09,Cisco Systems Inc.,2020-09-20,0.5,5.9,2020-09,12,5.9,112.28,CSCO,AA
112.83,Cisco Systems Inc.,2020-09-27,0.5,5.9,2020-09,12,5.9,113.02,CSCO,AA
116.77,Cisco Systems Inc.,2020-10-04,0.5,5.9,2020-10,12,5.9,116.97,CSCO,AA
118.82,Cisco Systems Inc.,2020-10-11,0.5,5.9,2020-10,12,5.9,119.02,CSCO,AA
114.84,Cisco Systems Inc.,2020-10-18,0.5,5.9,2020-10,12,5.9,115.04,CSCO,AA
108.67,Cisco Systems Inc.,2020-10-25,0.5,5.9,2020-10,12,5.9,108.86,CSCO,AA
118.49,Cisco Systems Inc.,2020-11-02,0.5,5.9,2020-11,12,5.9,118.69,CSCO,AA
119.26,Cisco Systems Inc.,2020-11-09,0.5,5.9,2020-11,12,5.9,119.26,CSCO,AA
117.34,Cisco Systems Inc.,2020-11-16,0.5,5.9,2020-11,12,5.9,117.34,CSCO,AA
116.59,Cisco Systems Inc.,2020-11-23,0.5,5.9,2020-11,12,5.9,116.59,CSCO,AA
123.08,Cisco Systems Inc.,2020-11-30,0.5,5.9,2020-11,12,5.9,123.08,CSCO,AA
122.94,Cisco Systems Inc.,2020-12-03,0.5,5.9,2020-12,12,5.9,122.94,CSCO,AA
34.15,Chevron Corporation,2017-07-02,18.3,10.0,2017-07,40,12.0,36.04,CVX,B
35.30,Chevron Corporation,2017-07-09,18.3,10.0,2017-07,40,12.0,37.26,CVX,B
35.59,Chevron Corporation,2017-07-16,18.3,10.0,2017-07,40,12.0,37.57,CVX,B
35.41,Chevron Corporation,2017-07-23,18.3,10.0,2017-07,40,12.0,37.38,CVX,B
37.04,Chevron Corporation,2017-07-30,18.3,10.0,2017-07,40,12.0,39.10,CVX,B
37.30,Chevron Corporation,2017-08-06,18.3,10.0,2017-08,40,12.0,39.37,CVX,B
37.45,Chevron Corporation,2017-08-13,18.3,10.0,2017-08,40,12.0,39.38,CVX,B
38.01,Chevron Corporation,2017-08-20,18.3,10.0,2017-08,40,12.0,39.97,CVX,B
39.01,Chevron Corporation,2017-08-27,18.3,10.0,2017-08,40,12.0,41.01,CVX,B
37.72,Chevron Corporation,2017-09-03,18.3,10.0,2017-09,40,12.0,39.66,CVX,B
38.01,Chevron Corporation,2017-09-10,18.3,10.0,2017-09,40,12.0,39.97,CVX,B
36.11,Chevron Corporation,2017-09-17,18.3,10.0,2017-09,40,12.0,37.97,CVX,B
36.65,Chevron Corporation,2017-09-24,18.3,10.0,2017-09,40,12.0,38.53,CVX,B
36.93,Chevron Corporation,2017-10-01,18.3,10.0,2017-10,40,12.0,38.83,CVX,B
37.33,Chevron Corporation,2017-10-08,18.3,10.0,2017-10,40,12.0,39.25,CVX,B
37.15,Chevron Corporation,2017-10-15,18.3,10.0,2017-10,40,12.0,39.06,CVX,B
38.77,Chevron Corporation,2017-10-22,18.3,10.0,2017-10,40,12.0,40.76,CVX,B
41.02,Chevron Corporation,2017-10-29,18.3,10.0,2017-10,40,12.0,43.13,CVX,B
41.53,Chevron Corporation,2017-11-06,18.3,10.0,2017-11,40,12.0,43.67,CVX,B
40.60,Chevron Corporation,2017-11-13,18.3,10.0,2017-11,40,12.0,42.54,CVX,B
41.75,Chevron Corporation,2017-11-20,18.3,10.0,2017-11,40,12.0,43.74,CVX,B
40.82,Chevron Corporation,2017-11-27,18.3,10.0,2017-11,40,12.0,42.76,CVX,B
40.42,Chevron Corporation,2017-12-04,18.3,10.0,2017-12,40,12.0,42.34,CVX,B
41.51,Chevron Corporation,2017-12-11,18.3,10.0,2017-12,40,12.0,43.49,CVX,B
41.76,Chevron Corporation,2017-12-18,18.3,10.0,2017-12,40,12.0,43.75,CVX,B
40.38,Chevron Corporation,2017-12-25,18.3,10.0,2017-12,40,12.0,42.31,CVX,B
41.76,Chevron Corporation,2018-01-01,18.3,10.0,2018-01,40,12.0,43.75,CVX,B
42.26,Chevron Corporation,2018-01-08,18.3,10.0,2018-01,40,12.0,44.27,CVX,B
42.59,Chevron Corporation,2018-01-15,18.3,10.0,2018-01,40,12.0,44.62,CVX,B
40.93,Chevron Corporation,2018-01-22,18.3,10.0,2018-01,40,12.0,42.88,CVX,B
38.30,Chevron Corporation,2018-01-29,18.3,10.0,2018-01,40,12.0,40.13,CVX,B
37.32,Chevron Corporation,2018-02-05,18.3,10.0,2018-02,40,12.0,39.10,CVX,B
41.31,Chevron Corporation,2018-02-12,18.3,10.0,2018-02,40,12.0,43.11,CVX,B
42.05,Chevron Corporation,2018-02-19,18.3,10.0,2018-02,40,12.0,43.88,CVX,B
42.22,Chevron Corporation,2018-02-26,18.3,10.0,2018-02,40,12.0,44.05,CVX,B
43.12,Chevron Corporation,2018-03-05,18.3,10.0,2018-03,40,12.0,44.99,CVX,B
42.65,Chevron Corporation,2018-03-11,18.3,10.0,2018-03,40,12.0,44.51,CVX,B
39.52,Chevron Corporation,2018-03-18,18.3,10.0,2018-03,40,12.0,41.24,CVX,B
40.20,Chevron Corporation,2018-03-25,18.3,10.0,2018-03,40,12.0,41.94,CVX,B
40.34,Chevron Corporation,2018-04-01,18.3,10.0,2018-04,40,12.0,42.10,CVX,B
41.86,Chevron Corporation,2018-04-08,18.3,10.0,2018-04,40,12.0,43.68,CVX,B
39.71,Chevron Corporation,2018-04-15,18.3,10.0,2018-04,40,12.0,41.43,CVX,B
38.89,Chevron Corporation,2018-04-22,18.3,10.0,2018-04,40,12.0,40.58,CVX,B
44.05,Chevron Corporation,2018-04-29,18.3,10.0,2018-04,40,12.0,45.96,CVX,B
45.19,Chevron Corporation,2018-05-06,18.3,10.0,2018-05,40,12.0,47.15,CVX,B
44.81,Chevron Corporation,2018-05-13,18.3,10.0,2018-05,40,12.0,46.58,CVX,B
45.36,Chevron Corporation,2018-05-20,18.3,10.0,2018-05,40,12.0,47.15,CVX,B
45.76,Chevron Corporation,2018-05-27,18.3,10.0,2018-05,40,12.0,47.56,CVX,B
46.11,Chevron Corporation,2018-06-03,18.3,10.0,2018-06,40,12.0,47.92,CVX,B
45.42,Chevron Corporation,2018-06-10,18.3,10.0,2018-06,40,12.0,47.21,CVX,B
44.48,Chevron Corporation,2018-06-17,18.3,10.0,2018-06,40,12.0,46.23,CVX,B
44.52,Chevron Corporation,2018-06-24,18.3,10.0,2018-06,40,12.0,46.28,CVX,B
45.21,Chevron Corporation,2018-07-01,18.3,10.0,2018-07,40,12.0,46.99,CVX,B
46.02,Chevron Corporation,2018-07-08,18.3,10.0,2018-07,40,12.0,47.83,CVX,B
46.05,Chevron Corporation,2018-07-15,18.3,10.0,2018-07,40,12.0,47.86,CVX,B
45.93,Chevron Corporation,2018-07-22,18.3,10.0,2018-07,40,12.0,47.74,CVX,B
50.03,Chevron Corporation,2018-07-29,18.3,10.0,2018-07,40,12.0,52.00,CVX,B
49.92,Chevron Corporation,2018-08-05,18.3,10.0,2018-08,40,12.0,51.88,CVX,B
52.52,Chevron Corporation,2018-08-12,18.3,10.0,2018-08,40,12.0,54.40,CVX,B
52.17,Chevron Corporation,2018-08-19,18.3,10.0,2018-08,40,12.0,54.04,CVX,B
54.94,Chevron Corporation,2018-08-26,18.3,10.0,2018-08,40,12.0,56.91,CVX,B
53.41,Chevron Corporation,2018-09-02,18.3,10.0,2018-09,40,12.0,55.33,CVX,B
54.03,Chevron Corporation,2018-09-09,18.3,10.0,2018-09,40,12.0,55.96,CVX,B
52.54,Chevron Corporation,2018-09-16,18.3,10.0,2018-09,40,12.0,54.42,CVX,B
54.49,Chevron Corporation,2018-09-23,18.3,10.0,2018-09,40,12.0,56.44,CVX,B
54.14,Chevron Corporation,2018-09-30,18.3,10.0,2018-09,40,12.0,56.07,CVX,B
53.61,Chevron Corporation,2018-10-07,18.3,10.0,2018-10,40,12.0,55.53,CVX,B
52.93,Chevron Corporation,2018-10-14,18.3,10.0,2018-10,40,12.0,54.83,CVX,B
52.21,Chevron Corporation,2018-10-21,18.3,10.0,2018-10,40,12.0,54.08,CVX,B
50.08,Chevron Corporation,2018-10-28,18.3,10.0,2018-10,40,12.0,51.87,CVX,B
49.35,Chevron Corporation,2018-11-05,18.3,10.0,2018-11,40,12.0,51.12,CVX,B
46.87,Chevron Corporation,2018-11-12,18.3,10.0,2018-11,40,12.0,48.38,CVX,B
41.73,Chevron Corporation,2018-11-19,18.3,10.0,2018-11,40,12.0,43.07,CVX,B
43.25,Chevron Corporation,2018-11-26,18.3,10.0,2018-11,40,12.0,44.65,CVX,B
40.81,Chevron Corporation,2018-12-03,18.3,10.0,2018-12,40,12.0,42.12,CVX,B
40.08,Chevron Corporation,2018-12-10,18.3,10.0,2018-12,40,12.0,41.37,CVX,B
36.51,Chevron Corporation,2018-12-17,18.3,10.0,2018-12,40,12.0,37.68,CVX,B
37.84,Chevron Corporation,2018-12-24,18.3,10.0,2018-12,40,12.0,39.06,CVX,B
35.91,Chevron Corporation,2018-12-31,18.3,10.0,2018-12,40,12.0,37.06,CVX,B
36.89,Chevron Corporation,2019-01-07,18.3,10.0,2019-01,40,12.0,38.07,CVX,B
37.98,Chevron Corporation,2019-01-14,18.3,10.0,2019-01,40,12.0,39.21,CVX,B
38.21,Chevron Corporation,2019-01-21,18.3,10.0,2019-01,40,12.0,39.44,CVX,B
40.33,Chevron Corporation,2019-01-28,18.3,10.0,2019-01,40,12.0,41.63,CVX,B
41.27,Chevron Corporation,2019-02-04,18.3,10.0,2019-02,40,12.0,42.60,CVX,B
41.45,Chevron Corporation,2019-02-11,18.3,10.0,2019-02,40,12.0,42.60,CVX,B
42.07,Chevron Corporation,2019-02-18,18.3,10.0,2019-02,40,12.0,43.24,CVX,B
42.56,Chevron Corporation,2019-02-25,18.3,10.0,2019-02,40,12.0,43.74,CVX,B
42.06,Chevron Corporation,2019-03-04,18.3,10.0,2019-03,40,12.0,43.23,CVX,B
45.27,Chevron Corporation,2019-03-10,18.3,10.0,2019-03,40,12.0,46.53,CVX,B
46.47,Chevron Corporation,2019-03-17,18.3,10.0,2019-03,40,12.0,47.76,CVX,B
46.20,Chevron Corporation,2019-03-24,18.3,10.0,2019-03,40,12.0,47.49,CVX,B
47.92,Chevron Corporation,2019-03-31,18.3,10.0,2019-03,40,12.0,49.25,CVX,B
48.37,Chevron Corporation,2019-04-07,18.3,10.0,2019-04,40,12.0,49.72,CVX,BB
49.59,Chevron Corporation,2019-04-14,18.3,10.0,2019-04,40,12.0,50.97,CVX,BB
49.70,Chevron Corporation,2019-04-21,18.3,10.0,2019-04,40,12.0,51.08,CVX,BB
51.51,Chevron Corporation,2019-04-28,18.3,10.0,2019-04,40,12.0,52.94,CVX,BB
47.96,Chevron Corporation,2019-05-05,18.3,10.0,2019-05,40,12.0,49.29,CVX,BB
46.15,Chevron Corporation,2019-05-12,18.3,10.0,2019-05,40,12.0,47.25,CVX,BB
43.70,Chevron Corporation,2019-05-19,18.3,10.0,2019-05,40,12.0,44.74,CVX,BB
42.75,Chevron Corporation,2019-05-26,18.3,10.0,2019-05,40,12.0,43.77,CVX,BB
46.43,Chevron Corporation,2019-06-02,18.3,10.0,2019-06,40,12.0,47.54,CVX,BB
47.06,Chevron Corporation,2019-06-09,18.3,10.0,2019-06,40,12.0,48.19,CVX,BB
48.54,Chevron Corporation,2019-06-16,18.3,10.0,2019-06,40,12.0,49.69,CVX,BB
48.33,Chevron Corporation,2019-06-23,18.3,10.0,2019-06,40,12.0,49.48,CVX,BB
49.87,Chevron Corporation,2019-06-30,18.3,10.0,2019-06,40,12.0,51.06,CVX,BB
49.64,Chevron Corporation,2019-07-07,18.3,10.0,2019-07,40,12.0,50.83,CVX,BB
49.47,Chevron Corporation,2019-07-14,18.3,10.0,2019-07,40,12.0,50.65,CVX,BB
50.73,Chevron Corporation,2019-07-21,18.3,10.0,2019-07,40,12.0,51.94,CVX,BB
49.82,Chevron Corporation,2019-07-28,18.3,10.0,2019-07,40,12.0,51.01,CVX,BB
49.08,Chevron Corporation,2019-08-04,18.3,10.0,2019-08,40,12.0,50.25,CVX,BB
50.62,Chevron Corporation,2019-08-11,18.3,10.0,2019-08,40,12.0,51.63,CVX,BB
49.67,Chevron Corporation,2019-08-18,18.3,10.0,2019-08,40,12.0,50.66,CVX,BB
51.16,Chevron Corporation,2019-08-25,18.3,10.0,2019-08,40,12.0,52.19,CVX,BB
52.27,Chevron Corporation,2019-09-01,18.3,10.0,2019-09,40,12.0,53.31,CVX,BB
53.62,Chevron Corporation,2019-09-08,18.3,10.0,2019-09,40,12.0,54.69,CVX,BB
53.37,Chevron Corporation,2019-09-15,18.3,10.0,2019-09,40,12.0,54.43,CVX,BB
53.64,Chevron Corporation,2019-09-22,18.3,10.0,2019-09,40,12.0,54.71,CVX,BB
55.64,Chevron Corporation,2019-09-29,18.3,10.0,2019-09,40,12.0,56.75,CVX,BB
57.90,Chevron Corporation,2019-10-06,18.3,10.0,2019-10,40,12.0,59.05,CVX,BBB
57.95,Chevron Corporation,2019-10-13,18.3,10.0,2019-10,40,12.0,59.10,CVX,BBB
60.44,Chevron Corporation,2019-10-20,18.3,10.0,2019-10,40,12.0,61.65,CVX,BBB
62.70,Chevron Corporation,2019-10-27,18.3,10.0,2019-10,40,12.0,63.96,CVX,BBB
63.76,Chevron Corporation,2019-11-04,18.3,10.0,2019-11,40,12.0,65.04,CVX,BBB
65.34,Chevron Corporation,2019-11-11,18.3,10.0,2019-11,40,12.0,66.44,CVX,BBB
64.36,Chevron Corporation,2019-11-18,18.3,10.0,2019-11,40,12.0,65.44,CVX,BBB
65.70,Chevron Corporation,2019-11-25,18.3,10.0,2019-11,40,12.0,66.81,CVX,BBB
66.55,Chevron Corporation,2019-12-02,18.3,10.0,2019-12,40,12.0,67.68,CVX,BBB
67.64,Chevron Corporation,2019-12-09,18.3,10.0,2019-12,40,12.0,68.79,CVX,BBB
